#	Qy	beta_x_ptc	beta_x	beta_x_eff	beta_y_ptc	beta_y	beta_y_eff	alpha_x_ptc	alpha_x	alpha_x_eff	alpha_y_ptc	alpha_y	alpha_y_eff	D_x_ptc	D_x	D_y_ptc	D_y
6.1	12.795	11.491609618632628	15.74190018646995	22.226	28.9710764964735	28.971076712966415	-0.006969	0.020307615662338754	0.012719855643828262	0.059026	-0.07913802649680221	-0.07913803743007758	2.542529021	2.723771886495895	0.0	-4.618719647709618e-05
6.11	12.792	11.55517575197785	15.765938150330781	22.216	28.098202250864393	28.098200406108706	-0.007001	0.01900306120742351	0.011890269888385865	0.05864	-0.0632357385938984	-0.06323570688823285	2.54230112	2.7121227161483907	0.0	7.735879891946474e-05
6.12	12.78866016	11.618049804712424	15.808733114728795	22.20287682	27.3546071213058	27.354604893528016	-0.007032	0.01772749299480296	0.011061943870553724	0.058305	-0.04924010416045622	-0.04924006766184452	2.542073286	2.699753225825529	0.0	5.080016330076156e-05
6.13	12.78549301	11.68382912228087	15.842461767673486	22.18837837	26.615462166242665	26.6154618768314	-0.007063	0.016390121367482018	0.010191882775644496	0.0580095	-0.03538479718018634	-0.03538471898238791	2.541845521	2.6869911099414168	0.0	-9.228363592981984e-05
6.14	12.78232607	11.749968811893792	15.887547672060013	22.17243442	26.015430729167907	26.015430662313356	-0.007095	0.01504019515347153	0.00931343611300246	0.057745	-0.023667827879445796	-0.023667773925660128	2.541617825	2.6733359228921434	0.0	-3.784429992904698e-05
6.15	12.77915936	11.814182623200123	15.914426524380294	22.15534784	25.51381698812315	25.513815065004504	-0.007126	0.013747691148827582	0.008473591638249204	0.057507	-0.013554036508192641	-0.013554014386254828	2.541390199	2.6598235219790793	0.0	-0.00025026937719118964
6.16	12.77599288	11.880807914054522	15.946127616636979	22.13734538	25.0098166148991	25.00981475497321	-0.007157	0.012397042534368533	0.007598167255314284	0.057291	-0.00352071426772487	-0.0035206866098968998	2.541162643	2.6455211907283647	0.0	6.304630767760452e-05
6.17	12.77282664	11.949813548180485	15.975081926232356	22.11859993	24.55209550827183	24.55209380843269	-0.007188	0.010983434389982156	0.0066759621128839545	0.057093	0.0056642236973967796	0.005664250386714715	2.540935158	2.630668604051213	0.0	6.415280736442171e-05
6.18	12.76966065	12.019403788385187	16.014851190598492	22.09924535	24.154020694676102	24.154019228088877	-0.00722	0.009550344840172286	0.005739036283677985	0.056912	0.013727039334283377	0.01372706314416751	2.540707745	2.6151438170015164	0.0	8.950156901350348e-05
6.19	12.76649491	12.087857373906662	16.049866787124724	22.07938659	23.81540769176365	23.815406661684953	-0.007251	0.008143477783911009	0.00481413328305047	0.056746	0.020683943814320926	0.020683961362798094	2.540480403	2.599721060979363	0.0	-0.00011423311151905601
6.2	12.76332945	12.155496446184834	16.10156882619641	22.05910677	23.53206352053937	23.532062623155596	-0.007282	0.0067521729476839815	0.003887189663401231	0.056592	0.026597790297936515	0.026597801299191808	2.540253134	2.5840317487114683	0.0	-2.9492917277941593e-05
6.21	12.76016425	12.222118679565435	16.171984481432023	22.03847225	23.278213124522466	23.278212466138765	-0.007314	0.0053943235018943814	0.002979143596809826	0.056449	0.031811510955202384	0.03181151801480785	2.540025937	2.5681438775454617	0.0	-4.786187712537242e-06
6.22	12.75699934	12.286627888186253	16.29635927361305	22.01753625	23.065533338622014	23.065532717478295	-0.007345	0.004078750892628964	0.002094285574757384	0.056316	0.0362112678610785	0.036211274544451104	2.539798815	2.552332339215133	0.0	1.4705039356853015e-06
6.23	12.75383472	12.351682478332888	16.372214402863907	21.9963415	22.89934865139648	22.89934827589899	-0.007376	0.002750075121103575	0.0012123248914504864	0.056193	0.039801923222514184	0.039801927258259935	2.539571766	2.536521879178286	0.0	9.99807385714671e-06
6.24	12.7506704	12.417448756606001	16.391348878061418	21.97492223	22.764450485088975	22.764450177051213	-0.007408	0.001395349948951992	0.0003125837224675353	0.056078	0.042827922859192326	0.04282792451199284	2.539344792	2.5203411219884555	0.0	-7.850675880024514e-06
