#	Qy	beta_x_ptc	beta_x	beta_x_eff	beta_y_ptc	beta_y	beta_y_eff	alpha_x_ptc	alpha_x	alpha_x_eff	alpha_y_ptc	alpha_y	alpha_y_eff	D_x_ptc	D_x	D_y_ptc	D_y
6.1	11.83456792	11.497769168690875	15.70727832774324	24.92373871	28.75941629371245	28.75941363876187	0.011513	0.020149363762314573	0.01263857994342128	-0.015862	-0.0759981299041554	-0.07599819813583442	2.858624854	2.7232597364718965	0.0	0.00032016495885226815
6.11	11.87596148	11.561219729086927	15.746782430840286	24.42660692	27.901539601878184	27.901537495704986	0.01069	0.018841738892805736	0.011787402752768992	-0.00566	-0.06026690948643802	-0.06026687716107299	2.844314013	2.711617531257042	0.0	-0.0002189058945793827
6.12	11.91741726	11.621678373194436	15.786312009995264	24.02924164	27.213290322184257	27.21328851050792	0.009857	0.017628458124003044	0.010993119054166795	0.002752	-0.04710360569302436	-0.04710358259720198	2.829919074	2.6995782883372725	0.0	2.7764495806106146e-05
6.13	11.95887931	11.686151694872475	15.827611157406391	23.70631133	26.55273573875031	26.552734005497832	0.009017	0.016317893976010907	0.010138160374765592	0.009781	-0.034364222714159766	-0.03436419121508966	2.815459752	2.6866659088601867	0.0	-0.00024143037602403352
6.14	12.00030736	11.752090514751318	15.865523318272942	23.44016924	25.951088509809498	25.951087908101496	0.00817	0.014987158717971134	0.009268803518251613	0.015724	-0.0226876810922163	-0.022687704211584163	2.800950597	2.673333040270362	0.0	0.0009865662335166862
6.15	12.04167193	11.815069726257521	15.900303674092575	23.21815984	25.46986237056283	25.469861065350035	0.007316	0.013721509703739742	0.008440528874409346	0.020797	-0.0128778777253371	-0.012877859092497113	2.786402598	2.660009904023271	0.0	0.00015608160748784814
6.16	12.08295116	11.881710579253923	15.934927000400245	23.03097747	24.988794222684113	24.988792628258622	0.006457	0.012370721644305303	0.007565913699962478	0.025166	-0.0031960530794603887	-0.0031960257774123163	2.771824228	2.645587060435802	0.0	-0.0002853837009812899
6.17	12.12412865	11.949973709644429	15.970255546048815	22.87162883	24.545888785547756	24.545887021172206	0.005594	0.010976584559329877	0.00665668167725413	0.028959	0.00573900436130687	0.005739023549823524	2.757222142	2.6306159716576585	0.0	-4.574488900503671e-06
6.18	12.16519202	12.019244092286321	16.00642316437317	22.7347561	24.150861736726874	24.150860438788662	0.004726	0.009552467712758283	0.005727886071697952	0.032276	0.013766673300182369	0.013766695978317036	2.742601663	2.6153104916827656	0.0	-6.670454167668475e-05
6.19	12.20613183	12.088000160376582	16.044394910006403	22.61618278	23.81407818999024	23.814077295064806	0.003854	0.008137364733604945	0.0047986057589267895	0.035195	0.020700217072685663	0.02070022530014002	2.727967112	2.5997777190545786	0.0	-9.192803073975801e-05
6.2	12.24694093	12.155714548092652	16.08771768319707	22.51260139	23.529804455256162	23.529803570633504	0.002979	0.00674769784387647	0.0038721576771630377	0.03778	0.026624706918980934	0.026624716144330474	2.71332205	2.584122745980839	0.0	-5.7217673705390416e-05
6.21	12.28761386	12.221668817192917	16.171233397798897	22.42135386	23.280644484660698	23.280643730316875	0.002101	0.00540321374339072	0.0029754572927884995	0.040084	0.031779608236245774	0.03177961640012476	2.698669456	2.5682844312570325	0.0	3.9571270250276e-05
6.22	12.32814649	12.286522995992001	16.287840619373497	22.34027393	23.067685323867895	23.067684825182425	0.001221	0.004084552073385008	0.00209091394149012	0.04215	0.03618275788076127	0.036182764652471	2.684011849	2.552395926698185	0.0	-1.7313614618598883e-05
6.23	12.36853572	12.351792373251067	16.365446219985902	22.26757179	22.898961752454188	22.89896132742581	0.000338	0.0027449656310449765	0.0011996244965600173	0.044012	0.03980850948662125	0.039808513074497745	2.66935139	2.5364870147593908	0.0	-2.407762236190365e-06
6.24	12.40877927	12.41733027437319	16.388017386590324	22.20174814	22.764817219063925	22.764816922948334	-0.000546	0.001399858908938113	0.00030772719575205697	0.045702	0.04282193036546169	0.04282193193366175	2.654689951	2.5203979092578246	0.0	-2.2386320787418418e-06
