#Turn	Emit_x
-1	3.878772e-06
0	3.919067e-06
1	3.920095e-06
2	3.836114e-06
3	3.847109e-06
4	3.882889e-06
5	3.794072e-06
6	3.790380e-06
7	3.855823e-06
8	3.776952e-06
9	3.776108e-06
10	3.855628e-06
11	3.794828e-06
12	3.811746e-06
13	3.881366e-06
14	3.837488e-06
15	3.881730e-06
16	3.914975e-06
17	3.879783e-06
18	3.955983e-06
19	3.931579e-06
20	3.895617e-06
21	4.005413e-06
22	3.913760e-06
23	3.872922e-06
24	4.016045e-06
25	3.861786e-06
26	3.821226e-06
27	3.994394e-06
28	3.794033e-06
29	3.767499e-06
30	3.961642e-06
31	3.737370e-06
32	3.742585e-06
33	3.940521e-06
34	3.713019e-06
35	3.765747e-06
36	3.942463e-06
37	3.725699e-06
38	3.835431e-06
39	3.961813e-06
40	3.761718e-06
41	3.930508e-06
42	3.979587e-06
43	3.796685e-06
44	4.020655e-06
45	3.974178e-06
46	3.808559e-06
47	4.080245e-06
48	3.933133e-06
49	3.789168e-06
50	4.098866e-06
51	3.859954e-06
52	3.748402e-06
53	4.083764e-06
54	3.772714e-06
55	3.709313e-06
56	4.053891e-06
57	3.695675e-06
58	3.697159e-06
59	4.029420e-06
60	3.648532e-06
61	3.728112e-06
62	4.022223e-06
63	3.638538e-06
64	3.802807e-06
65	4.031441e-06
66	3.658681e-06
67	3.906850e-06
68	4.045270e-06
69	3.691960e-06
70	4.017070e-06
71	4.047207e-06
72	3.719201e-06
73	4.110253e-06
74	4.023524e-06
75	3.726808e-06
76	4.170689e-06
77	3.968791e-06
78	3.711366e-06
79	4.193955e-06
80	3.887569e-06
81	3.679750e-06
82	4.186211e-06
83	3.792201e-06
84	3.645472e-06
85	4.160201e-06
86	3.698245e-06
87	3.623335e-06
88	4.130103e-06
89	3.619669e-06
90	3.624717e-06
91	4.107302e-06
92	3.565532e-06
93	3.654938e-06
94	4.098174e-06
95	3.538827e-06
96	3.712986e-06
97	4.103946e-06
98	3.537211e-06
99	3.792978e-06
100	4.121976e-06
101	3.554844e-06
102	3.886405e-06
103	4.147628e-06
104	3.584471e-06
105	3.984332e-06
106	4.176026e-06
107	3.619177e-06
108	4.079032e-06
109	4.203308e-06
110	3.653492e-06
111	4.164895e-06
112	4.227266e-06
113	3.683856e-06
114	4.238658e-06
115	4.247461e-06
116	3.708584e-06
117	4.299157e-06
118	4.264996e-06
119	3.727558e-06
120	4.346837e-06
121	4.282148e-06
122	3.741861e-06
123	4.383201e-06
124	4.301996e-06
125	3.753456e-06
126	4.410332e-06
127	4.328125e-06
128	3.765006e-06
129	4.430532e-06
130	4.364400e-06
131	3.779764e-06
132	4.446024e-06
133	4.414708e-06
134	3.801452e-06
135	4.458644e-06
136	4.482528e-06
137	3.833955e-06
138	4.469338e-06
139	4.570098e-06
140	3.880643e-06
141	4.477327e-06
142	4.676976e-06
143	3.943200e-06
144	4.478905e-06
145	4.797931e-06
146	4.020112e-06
147	4.466255e-06
148	4.920621e-06
149	4.105489e-06
150	4.427433e-06
151	5.024381e-06
152	4.189593e-06
153	4.349565e-06
154	5.082599e-06
155	4.262891e-06
156	4.227297e-06
157	5.071346e-06
158	4.324568e-06
159	4.075484e-06
160	4.983933e-06
161	4.392750e-06
162	3.937656e-06
163	4.842220e-06
164	4.505960e-06
165	3.875021e-06
166	4.684733e-06
167	4.696237e-06
168	3.928020e-06
169	4.524512e-06
170	4.928409e-06
171	4.075165e-06
172	4.328210e-06
173	5.076078e-06
174	4.247377e-06
175	4.085598e-06
176	5.027743e-06
177	4.414551e-06
178	3.894375e-06
179	4.818584e-06
180	4.645131e-06
181	3.894024e-06
182	4.552655e-06
183	4.952226e-06
184	4.088828e-06
185	4.232742e-06
186	5.091638e-06
187	4.335874e-06
188	3.929801e-06
189	4.909772e-06
190	4.610990e-06
191	3.874630e-06
192	4.566217e-06
193	4.977337e-06
194	4.114421e-06
195	4.145138e-06
196	5.081530e-06
197	4.426086e-06
198	3.856589e-06
199	4.779569e-06
200	4.807986e-06
201	3.979964e-06
202	4.304142e-06
203	5.107054e-06
204	4.339522e-06
205	3.883795e-06
206	4.872530e-06
207	4.743174e-06
208	3.939234e-06
209	4.345305e-06
210	5.109572e-06
211	4.336229e-06
212	3.871482e-06
213	4.861222e-06
214	4.786286e-06
215	3.971534e-06
216	4.259966e-06
217	5.117442e-06
218	4.414644e-06
219	3.832562e-06
220	4.746362e-06
221	4.923779e-06
222	4.087104e-06
223	4.068967e-06
224	5.067758e-06
225	4.568985e-06
226	3.848664e-06
227	4.507117e-06
228	5.087507e-06
229	4.285335e-06
230	3.871701e-06
231	4.885061e-06
232	4.817586e-06
233	4.005963e-06
234	4.153685e-06
235	5.104077e-06
236	4.526921e-06
237	3.832789e-06
238	4.545319e-06
239	5.082077e-06
240	4.281710e-06
241	3.863881e-06
242	4.876731e-06
243	4.843187e-06
244	4.030833e-06
245	4.104173e-06
246	5.087798e-06
247	4.572829e-06
248	3.850331e-06
249	4.464839e-06
250	5.111496e-06
251	4.341480e-06
252	3.834058e-06
253	4.802429e-06
254	4.917546e-06
255	4.095295e-06
256	4.023135e-06
257	5.046198e-06
258	4.636655e-06
259	3.883364e-06
260	4.377138e-06
261	5.124799e-06
262	4.388027e-06
263	3.824677e-06
264	4.749611e-06
265	4.952054e-06
266	4.122761e-06
267	4.005739e-06
268	5.032308e-06
269	4.637728e-06
270	3.882460e-06
271	4.400890e-06
272	5.115870e-06
273	4.351460e-06
274	3.844294e-06
275	4.814231e-06
276	4.869791e-06
277	4.041235e-06
278	4.133513e-06
279	5.092507e-06
280	4.506616e-06
281	3.833220e-06
282	4.620788e-06
283	5.010228e-06
284	4.166751e-06
285	4.003223e-06
286	5.020619e-06
287	4.594318e-06
288	3.861396e-06
289	4.523163e-06
290	5.051706e-06
291	4.210880e-06
292	3.980694e-06
293	4.995811e-06
294	4.595311e-06
295	3.863829e-06
296	4.546781e-06
297	5.022002e-06
298	4.166814e-06
299	4.054196e-06
300	5.041260e-06
301	4.501266e-06
302	3.848255e-06
303	4.683916e-06
304	4.886862e-06
305	4.036460e-06
306	4.258727e-06
307	5.096817e-06
308	4.331029e-06
309	3.924627e-06
310	4.905000e-06
311	4.609444e-06
312	3.878162e-06
313	4.580910e-06
314	4.941747e-06
315	4.079816e-06
316	4.253111e-06
317	5.087212e-06
318	4.307879e-06
319	3.976758e-06
320	4.944259e-06
321	4.505599e-06
322	3.868434e-06
323	4.701424e-06
324	4.756009e-06
325	3.956734e-06
326	4.479403e-06
327	4.994067e-06
328	4.132424e-06
329	4.267331e-06
330	5.077087e-06
331	4.280520e-06
332	4.066701e-06
333	4.990328e-06
334	4.387354e-06
335	3.923686e-06
336	4.827077e-06
337	4.503500e-06
338	3.878362e-06
339	4.676770e-06
340	4.657767e-06
341	3.927426e-06
342	4.570524e-06
343	4.827654e-06
344	4.030466e-06
345	4.496135e-06
346	4.970672e-06
347	4.140816e-06
348	4.431599e-06
349	5.058866e-06
350	4.227788e-06
351	4.363329e-06
352	5.087372e-06
353	4.280286e-06
354	4.288192e-06
355	5.066658e-06
356	4.300207e-06
357	4.209121e-06
358	5.012599e-06
359	4.294757e-06
360	4.130687e-06
361	4.940040e-06
362	4.271451e-06
363	4.056579e-06
364	4.860083e-06
365	4.235974e-06
366	3.988791e-06
367	4.779729e-06
368	4.191843e-06
369	3.927795e-06
370	4.702602e-06
371	4.140888e-06
372	3.873112e-06
373	4.629980e-06
374	4.083956e-06
375	3.823912e-06
376	4.561756e-06
377	4.021564e-06
378	3.779536e-06
379	4.497225e-06
380	3.954450e-06
381	3.739903e-06
382	4.435707e-06
383	3.884008e-06
384	3.705824e-06
385	4.377015e-06
386	3.812616e-06
387	3.679197e-06
388	4.321774e-06
389	3.743817e-06
390	3.663050e-06
391	4.271543e-06
392	3.682268e-06
393	3.661326e-06
394	4.228667e-06
395	3.633362e-06
396	3.678301e-06
397	4.195770e-06
398	3.602426e-06
399	3.717603e-06
400	4.174882e-06
401	3.593509e-06
402	3.780859e-06
403	4.166300e-06
404	3.607926e-06
405	3.866245e-06
406	4.167461e-06
407	3.642950e-06
408	3.967380e-06
409	4.172306e-06
410	3.691248e-06
411	4.073197e-06
412	4.171682e-06
413	3.741708e-06
414	4.169333e-06
415	4.155179e-06
416	3.781964e-06
417	4.241172e-06
418	4.114323e-06
419	3.802318e-06
420	4.277984e-06
421	4.046319e-06
422	3.799824e-06
423	4.276773e-06
424	3.956844e-06
425	3.780762e-06
426	4.244092e-06
427	3.860281e-06
428	3.759896e-06
429	4.194554e-06
430	3.776420e-06
431	3.755965e-06
432	4.145952e-06
433	3.724162e-06
434	3.784576e-06
435	4.112509e-06
436	3.714250e-06
437	3.851112e-06
438	4.098923e-06
439	3.744065e-06
440	3.946785e-06
441	4.098030e-06
442	3.797282e-06
443	4.050174e-06
444	4.093783e-06
445	3.849582e-06
446	4.134530e-06
447	4.069028e-06
448	3.878830e-06
449	4.178387e-06
450	4.014991e-06
451	3.875419e-06
452	4.174831e-06
453	3.937740e-06
454	3.847479e-06
455	4.134631e-06
456	3.857622e-06
457	3.817555e-06
458	4.081082e-06
459	3.800897e-06
460	3.811655e-06
461	4.038700e-06
462	3.787159e-06
463	3.845793e-06
464	4.021310e-06
465	3.818822e-06
466	3.916910e-06
467	4.025701e-06
468	3.878494e-06
469	4.003075e-06
470	4.034373e-06
471	3.936424e-06
472	4.073378e-06
473	4.026288e-06
474	3.964970e-06
475	4.102900e-06
476	3.990090e-06
477	3.952786e-06
478	4.085053e-06
479	3.932389e-06
480	3.910854e-06
481	4.034534e-06
482	3.875859e-06
483	3.866566e-06
484	3.979104e-06
485	3.847555e-06
486	3.848765e-06
487	3.944717e-06
488	3.863717e-06
489	3.871922e-06
490	3.942225e-06
491	3.919585e-06
492	3.928103e-06
493	3.962897e-06
494	3.990261e-06
495	3.991038e-06
496	3.985013e-06
497	4.042673e-06
498	4.030034e-06
499	3.987722e-06
500	4.052492e-06
501	4.026236e-06
502	3.964279e-06
503	4.016772e-06
504	3.982368e-06
505	3.926954e-06
506	3.955162e-06
507	3.920712e-06
508	3.900526e-06
509	3.898992e-06
510	3.870780e-06
511	3.908005e-06
512	3.874401e-06
513	3.853836e-06
514	3.956729e-06
515	3.888880e-06
516	3.872763e-06
517	4.032688e-06
518	3.928213e-06
519	3.912334e-06
520	4.106283e-06
521	3.964877e-06
522	3.949117e-06
523	4.146542e-06
524	3.973011e-06
525	3.965250e-06
526	4.136283e-06
527	3.941919e-06
528	3.958501e-06
529	4.080227e-06
530	3.881179e-06
531	3.943229e-06
532	4.001972e-06
533	3.815214e-06
534	3.941993e-06
535	3.931836e-06
536	3.770845e-06
537	3.972692e-06
538	3.892300e-06
539	3.764678e-06
540	4.038207e-06
541	3.888408e-06
542	3.796471e-06
543	4.123719e-06
544	3.907209e-06
545	3.850997e-06
546	4.202672e-06
547	3.925531e-06
548	3.906601e-06
549	4.248193e-06
550	3.921688e-06
551	3.945841e-06
552	4.244414e-06
553	3.885471e-06
554	3.963131e-06
555	4.192540e-06
556	3.822125e-06
557	3.966151e-06
558	4.109346e-06
559	3.749242e-06
560	3.971030e-06
561	4.019493e-06
562	3.688838e-06
563	3.994174e-06
564	3.945684e-06
565	3.658661e-06
566	4.044762e-06
567	3.901009e-06
568	3.666350e-06
569	4.120927e-06
570	3.886040e-06
571	3.708125e-06
572	4.210569e-06
573	3.890809e-06
574	3.771589e-06
575	4.295791e-06
576	3.899954e-06
577	3.840824e-06
578	4.358832e-06
579	3.898635e-06
580	3.901647e-06
581	4.387244e-06
582	3.877133e-06
583	3.945280e-06
584	4.376737e-06
585	3.832938e-06
586	3.969637e-06
587	4.331198e-06
588	3.770228e-06
589	3.978345e-06
590	4.260459e-06
591	3.697520e-06
592	3.978381e-06
593	4.176994e-06
594	3.624695e-06
595	3.977430e-06
596	4.092810e-06
597	3.560452e-06
598	3.981829e-06
599	4.017339e-06
600	3.510773e-06
601	3.995512e-06
602	3.956579e-06
603	3.478477e-06
604	4.019888e-06
605	3.913266e-06
606	3.463591e-06
607	4.054348e-06
608	3.887650e-06
609	3.464151e-06
610	4.097015e-06
611	3.878452e-06
612	3.477079e-06
613	4.145454e-06
614	3.883719e-06
615	3.498928e-06
616	4.197169e-06
617	3.901438e-06
618	3.526382e-06
619	4.249838e-06
620	3.929854e-06
621	3.556520e-06
622	4.301285e-06
623	3.967549e-06
624	3.586864e-06
625	4.349250e-06
626	4.013299e-06
627	3.615270e-06
628	4.391004e-06
629	4.065785e-06
630	3.639707e-06
631	4.422881e-06
632	4.123200e-06
633	3.658015e-06
634	4.439837e-06
635	4.182872e-06
636	3.667749e-06
637	4.435214e-06
638	4.241071e-06
639	3.666373e-06
640	4.401057e-06
641	4.293339e-06
642	3.652211e-06
643	4.329503e-06
644	4.335706e-06
645	3.626646e-06
646	4.215814e-06
647	4.366866e-06
648	3.597739e-06
649	4.063231e-06
650	4.390444e-06
651	3.583944e-06
652	3.888352e-06
653	4.414800e-06
654	3.613663e-06
655	3.722696e-06
656	4.446780e-06
657	3.714070e-06
658	3.603051e-06
659	4.478054e-06
660	3.888357e-06
661	3.547595e-06
662	4.471651e-06
663	4.099308e-06
664	3.537260e-06
665	4.368835e-06
666	4.287783e-06
667	3.540573e-06
668	4.134065e-06
669	4.418643e-06
670	3.576818e-06
671	3.821147e-06
672	4.496299e-06
673	3.724462e-06
674	3.578269e-06
675	4.516511e-06
676	4.000677e-06
677	3.497768e-06
678	4.400416e-06
679	4.287634e-06
680	3.516514e-06
681	4.064550e-06
682	4.477034e-06
683	3.633322e-06
684	3.655194e-06
685	4.542952e-06
686	3.938723e-06
687	3.476362e-06
688	4.418677e-06
689	4.300701e-06
690	3.509963e-06
691	3.987755e-06
692	4.523794e-06
693	3.716779e-06
694	3.538383e-06
695	4.531723e-06
696	4.132496e-06
697	3.464322e-06
698	4.191534e-06
699	4.480938e-06
700	3.633259e-06
701	3.608703e-06
702	4.561360e-06
703	4.068468e-06
704	3.446315e-06
705	4.235432e-06
706	4.480418e-06
707	3.635581e-06
708	3.586198e-06
709	4.562196e-06
710	4.120842e-06
711	3.447975e-06
712	4.136346e-06
713	4.533368e-06
714	3.723365e-06
715	3.484545e-06
716	4.514209e-06
717	4.272602e-06
718	3.494085e-06
719	3.876393e-06
720	4.589868e-06
721	3.924696e-06
722	3.415945e-06
723	4.330355e-06
724	4.472042e-06
725	3.638340e-06
726	3.541427e-06
727	4.555680e-06
728	4.223622e-06
729	3.474948e-06
730	3.904789e-06
731	4.597443e-06
732	3.941902e-06
733	3.407330e-06
734	4.284496e-06
735	4.512397e-06
736	3.697160e-06
737	3.470087e-06
738	4.512182e-06
739	4.328349e-06
740	3.529554e-06
741	3.713277e-06
742	4.598895e-06
743	4.098368e-06
744	3.431594e-06
745	4.058439e-06
746	4.586378e-06
747	3.864255e-06
748	3.403353e-06
749	4.356168e-06
750	4.482361e-06
751	3.660578e-06
752	3.495867e-06
753	4.534116e-06
754	4.299060e-06
755	3.513576e-06
756	3.752407e-06
757	4.602113e-06
758	4.069311e-06
759	3.424380e-06
760	4.105089e-06
761	4.574465e-06
762	3.824258e-06
763	3.413632e-06
764	4.404990e-06
765	4.438807e-06
766	3.609839e-06
767	3.568618e-06
768	4.567205e-06
769	4.203204e-06
770	3.467317e-06
771	3.935715e-06
772	4.592148e-06
773	3.909433e-06
774	3.413181e-06
775	4.337609e-06
776	4.467363e-06
777	3.631466e-06
778	3.558897e-06
779	4.559772e-06
780	4.185747e-06
781	3.462058e-06
782	4.008662e-06
783	4.569534e-06
784	3.818889e-06
785	3.442079e-06
786	4.446239e-06
787	4.352350e-06
788	3.532330e-06
789	3.783999e-06
790	4.581427e-06
791	3.944386e-06
792	3.435638e-06
793	4.354044e-06
794	4.412010e-06
795	3.567831e-06
796	3.718917e-06
797	4.572371e-06
798	3.963195e-06
799	3.447303e-06
800	4.359156e-06
801	4.386924e-06
802	3.547957e-06
803	3.797229e-06
804	4.559036e-06
805	3.863345e-06
806	3.474521e-06
807	4.455453e-06
808	4.267036e-06
809	3.499791e-06
810	4.038309e-06
811	4.501500e-06
812	3.670393e-06
813	3.601725e-06
814	4.539424e-06
815	4.004345e-06
816	3.483031e-06
817	4.378903e-06
818	4.316239e-06
819	3.522411e-06
820	4.008828e-06
821	4.479019e-06
822	3.644720e-06
823	3.656247e-06
824	4.524244e-06
825	3.891772e-06
826	3.520891e-06
827	4.469728e-06
828	4.165065e-06
829	3.521052e-06
830	4.278498e-06
831	4.350462e-06
832	3.545953e-06
833	3.991435e-06
834	4.438063e-06
835	3.608046e-06
836	3.734958e-06
837	4.475432e-06
838	3.743459e-06
839	3.597509e-06
840	4.490677e-06
841	3.929732e-06
842	3.566256e-06
843	4.472600e-06
844	4.109649e-06
845	3.578592e-06
846	4.402856e-06
847	4.240937e-06
848	3.587862e-06
849	4.282897e-06
850	4.313047e-06
851	3.580966e-06
852	4.133770e-06
853	4.337835e-06
854	3.565451e-06
855	3.982601e-06
856	4.334933e-06
857	3.553453e-06
858	3.850975e-06
859	4.321784e-06
860	3.552973e-06
861	3.750366e-06
862	4.309759e-06
863	3.566074e-06
864	3.683193e-06
865	4.304369e-06
866	3.590596e-06
867	3.646208e-06
868	4.307108e-06
869	3.622527e-06
870	3.633781e-06
871	4.317293e-06
872	3.657724e-06
873	3.640045e-06
874	4.333264e-06
875	3.692730e-06
876	3.659871e-06
877	4.352941e-06
878	3.724919e-06
879	3.689065e-06
880	4.373950e-06
881	3.752298e-06
882	3.724159e-06
883	4.393553e-06
884	3.773201e-06
885	3.762082e-06
886	4.408546e-06
887	3.786027e-06
888	3.799884e-06
889	4.415264e-06
890	3.789115e-06
891	3.834613e-06
892	4.409766e-06
893	3.780838e-06
894	3.863430e-06
895	4.388284e-06
896	3.759937e-06
897	3.883985e-06
898	4.347932e-06
899	3.726081e-06
900	3.895011e-06
901	4.287596e-06
902	3.680566e-06
903	3.897019e-06
904	4.208829e-06
905	3.626947e-06
906	3.892841e-06
907	4.116444e-06
908	3.571331e-06
909	3.887727e-06
910	4.018465e-06
911	3.522044e-06
912	3.888708e-06
913	3.925185e-06
914	3.488460e-06
915	3.903066e-06
916	3.847247e-06
917	3.479035e-06
918	3.936056e-06
919	3.793031e-06
920	3.498861e-06
921	3.988386e-06
922	3.765983e-06
923	3.547445e-06
924	4.054317e-06
925	3.762827e-06
926	3.617608e-06
927	4.121417e-06
928	3.773615e-06
929	3.696392e-06
930	4.172784e-06
931	3.784206e-06
932	3.768294e-06
933	4.191740e-06
934	3.780912e-06
935	3.820252e-06
936	4.167810e-06
937	3.755898e-06
938	3.846687e-06
939	4.101739e-06
940	3.711152e-06
941	3.852310e-06
942	4.007029e-06
943	3.658854e-06
944	3.850832e-06
945	3.906574e-06
946	3.617343e-06
947	3.859368e-06
948	3.825020e-06
949	3.603788e-06
950	3.890422e-06
951	3.779617e-06
952	3.626494e-06
953	3.944876e-06
954	3.773438e-06
955	3.680347e-06
956	4.009558e-06
957	3.794207e-06
958	3.747965e-06
959	4.061408e-06
960	3.819819e-06
961	3.806759e-06
962	4.077279e-06
963	3.828631e-06
964	3.839198e-06
965	4.045307e-06
966	3.809939e-06
967	3.841397e-06
968	3.972153e-06
969	3.769371e-06
970	3.825281e-06
971	3.881789e-06
972	3.726023e-06
973	3.812484e-06
974	3.805613e-06
975	3.702430e-06
976	3.822576e-06
977	3.768374e-06
978	3.712402e-06
979	3.861654e-06
980	3.776897e-06
981	3.753129e-06
982	3.917581e-06
983	3.817411e-06
984	3.805968e-06
985	3.965040e-06
986	3.863018e-06
987	3.845868e-06
988	3.978486e-06
989	3.887671e-06
990	3.854743e-06
991	3.946429e-06
992	3.879476e-06
993	3.831542e-06
994	3.879117e-06
995	3.846124e-06
996	3.793092e-06
997	3.804841e-06
998	3.809466e-06
999	3.764791e-06
