#Turn	Emit_x
-1	4.282932e-06
0	4.327589e-06
1	4.327106e-06
2	4.233382e-06
3	4.245657e-06
4	4.282512e-06
5	4.184992e-06
6	4.181161e-06
7	4.250385e-06
8	4.166213e-06
9	4.165569e-06
10	4.250307e-06
11	4.188557e-06
12	4.207044e-06
13	4.280858e-06
14	4.239576e-06
15	4.286873e-06
16	4.320503e-06
17	4.289410e-06
18	4.369802e-06
19	4.340030e-06
20	4.307512e-06
21	4.422434e-06
22	4.319467e-06
23	4.280306e-06
24	4.429714e-06
25	4.259951e-06
26	4.219761e-06
27	4.400725e-06
28	4.183722e-06
29	4.157933e-06
30	4.361182e-06
31	4.122285e-06
32	4.130555e-06
33	4.337585e-06
34	4.099567e-06
35	4.158870e-06
36	4.342229e-06
37	4.119481e-06
38	4.239362e-06
39	4.367034e-06
40	4.164421e-06
41	4.346092e-06
42	4.388786e-06
43	4.205121e-06
44	4.443605e-06
45	4.382289e-06
46	4.216406e-06
47	4.503416e-06
48	4.334222e-06
49	4.190469e-06
50	4.515836e-06
51	4.250501e-06
52	4.140922e-06
53	4.491798e-06
54	4.153679e-06
55	4.095963e-06
56	4.454807e-06
57	4.072255e-06
58	4.084802e-06
59	4.428115e-06
60	4.027819e-06
61	4.124478e-06
62	4.423790e-06
63	4.026321e-06
64	4.213091e-06
65	4.438408e-06
66	4.056935e-06
67	4.331529e-06
68	4.456203e-06
69	4.098118e-06
70	4.451758e-06
71	4.457213e-06
72	4.127442e-06
73	4.547482e-06
74	4.426289e-06
75	4.130689e-06
76	4.602749e-06
77	4.359198e-06
78	4.106611e-06
79	4.615551e-06
80	4.263766e-06
81	4.066037e-06
82	4.595955e-06
83	4.156352e-06
84	4.026614e-06
85	4.560535e-06
86	4.055817e-06
87	4.006016e-06
88	4.525990e-06
89	3.977749e-06
90	4.016466e-06
91	4.504359e-06
92	3.930890e-06
93	4.062137e-06
94	4.500955e-06
95	3.916358e-06
96	4.139486e-06
97	4.514834e-06
98	3.929095e-06
99	4.239541e-06
100	4.540816e-06
101	3.960455e-06
102	4.350888e-06
103	4.571990e-06
104	4.000875e-06
105	4.462390e-06
106	4.601870e-06
107	4.041936e-06
108	4.565058e-06
109	4.625794e-06
110	4.077532e-06
111	4.652940e-06
112	4.641498e-06
113	4.104180e-06
114	4.723164e-06
115	4.649027e-06
116	4.120735e-06
117	4.775422e-06
118	4.650266e-06
119	4.127819e-06
120	4.811211e-06
121	4.648352e-06
122	4.127234e-06
123	4.833081e-06
124	4.647174e-06
125	4.121545e-06
126	4.844057e-06
127	4.651040e-06
128	4.113883e-06
129	4.847269e-06
130	4.664529e-06
131	4.107953e-06
132	4.845762e-06
133	4.692420e-06
134	4.108108e-06
135	4.842374e-06
136	4.739527e-06
137	4.119310e-06
138	4.839476e-06
139	4.810189e-06
140	4.146712e-06
141	4.838347e-06
142	4.907095e-06
143	4.194587e-06
144	4.837930e-06
145	5.029145e-06
146	4.264518e-06
147	4.833037e-06
148	5.168424e-06
149	4.353207e-06
150	4.812754e-06
151	5.307171e-06
152	4.451164e-06
153	4.761037e-06
154	5.417133e-06
155	4.544426e-06
156	4.662516e-06
157	5.464935e-06
158	4.621586e-06
159	4.515460e-06
160	5.426215e-06
161	4.686217e-06
162	4.347603e-06
163	5.304817e-06
164	4.768398e-06
165	4.219976e-06
166	5.139387e-06
167	4.917619e-06
168	4.200320e-06
169	4.971792e-06
170	5.151818e-06
171	4.308848e-06
172	4.792914e-06
173	5.384194e-06
174	4.488450e-06
175	4.558617e-06
176	5.455817e-06
177	4.663752e-06
178	4.305216e-06
179	5.308728e-06
180	4.852579e-06
181	4.183352e-06
182	5.050965e-06
183	5.148541e-06
184	4.297320e-06
185	4.750518e-06
186	5.432749e-06
187	4.549025e-06
188	4.397622e-06
189	5.406610e-06
190	4.802235e-06
191	4.178510e-06
192	5.107398e-06
193	5.148410e-06
194	4.295332e-06
195	4.705295e-06
196	5.462804e-06
197	4.611362e-06
198	4.284639e-06
199	5.330656e-06
200	4.942522e-06
201	4.185504e-06
202	4.909267e-06
203	5.377720e-06
204	4.489583e-06
205	4.387431e-06
206	5.420808e-06
207	4.864402e-06
208	4.160804e-06
209	4.990111e-06
210	5.339419e-06
211	4.456903e-06
212	4.397888e-06
213	5.432098e-06
214	4.877398e-06
215	4.159637e-06
216	4.951772e-06
217	5.386830e-06
218	4.513757e-06
219	4.311254e-06
220	5.379913e-06
221	4.975457e-06
222	4.197232e-06
223	4.790875e-06
224	5.473708e-06
225	4.648848e-06
226	4.187796e-06
227	5.234319e-06
228	5.168518e-06
229	4.326920e-06
230	4.516307e-06
231	5.483406e-06
232	4.837207e-06
233	4.144743e-06
234	4.965630e-06
235	5.410240e-06
236	4.556979e-06
237	4.237084e-06
238	5.317263e-06
239	5.098145e-06
240	4.279542e-06
241	4.575507e-06
242	5.496365e-06
243	4.814590e-06
244	4.139252e-06
245	4.986435e-06
246	5.406034e-06
247	4.555849e-06
248	4.231295e-06
