#Turn	Emit_x
-1	5.028197e-06
0	5.080958e-06
1	5.077191e-06
2	4.965046e-06
3	4.979650e-06
4	5.017886e-06
5	4.904230e-06
6	4.900221e-06
7	4.975908e-06
8	4.882489e-06
9	4.882496e-06
10	4.976445e-06
11	4.914067e-06
12	4.935797e-06
13	5.016872e-06
14	4.981790e-06
15	5.034853e-06
16	5.068483e-06
17	5.046219e-06
18	5.133992e-06
19	5.093374e-06
20	5.068035e-06
21	5.191519e-06
22	5.066791e-06
23	5.031090e-06
24	5.190833e-06
25	4.992119e-06
26	4.952790e-06
27	5.146774e-06
28	4.899732e-06
29	4.875639e-06
30	5.094350e-06
31	4.830349e-06
32	4.844837e-06
33	5.067231e-06
34	4.812695e-06
35	4.884756e-06
36	5.078630e-06
37	4.848167e-06
38	4.987013e-06
39	5.114812e-06
40	4.910636e-06
41	5.115531e-06
42	5.143788e-06
43	4.961073e-06
44	5.224878e-06
45	5.133628e-06
46	4.968824e-06
47	5.281920e-06
48	5.070313e-06
49	4.928098e-06
50	5.279790e-06
51	4.965719e-06
52	4.861037e-06
53	5.237766e-06
54	4.851884e-06
55	4.806360e-06
56	5.188495e-06
57	4.765321e-06
58	4.800318e-06
59	5.160400e-06
60	4.730080e-06
61	4.860076e-06
62	5.164425e-06
63	4.747885e-06
64	4.977061e-06
65	5.190659e-06
66	4.799125e-06
67	5.121861e-06
68	5.214899e-06
69	4.853068e-06
70	5.257034e-06
71	5.210853e-06
72	4.881875e-06
73	5.351590e-06
74	5.162055e-06
75	4.872018e-06
76	5.391158e-06
77	5.068527e-06
78	4.828561e-06
79	5.380431e-06
80	4.946045e-06
81	4.771434e-06
82	5.338195e-06
83	4.819356e-06
84	4.726481e-06
85	5.288350e-06
86	4.713098e-06
87	4.715823e-06
88	5.251211e-06
89	4.644378e-06
90	4.751340e-06
91	5.238147e-06
92	4.619255e-06
93	4.832788e-06
94	5.250420e-06
95	4.633284e-06
96	4.949880e-06
97	5.281319e-06
98	4.674790e-06
99	5.086528e-06
100	5.319914e-06
101	4.729151e-06
102	5.225425e-06
103	5.354861e-06
104	4.782620e-06
105	5.351711e-06
106	5.377242e-06
107	4.824853e-06
108	5.455097e-06
109	5.382015e-06
110	4.849895e-06
111	5.530437e-06
112	5.368155e-06
113	4.855879e-06
114	5.577083e-06
115	5.337888e-06
116	4.843957e-06
117	5.597580e-06
118	5.295507e-06
119	4.816999e-06
120	5.596213e-06
121	5.246235e-06
122	4.778513e-06
123	5.577799e-06
124	5.195416e-06
125	4.731993e-06
126	5.546896e-06
127	5.148134e-06
128	4.680757e-06
129	5.507467e-06
130	5.109235e-06
131	4.628196e-06
132	5.462914e-06
133	5.083632e-06
134	4.578289e-06
135	5.416373e-06
136	5.076709e-06
137	4.536194e-06
138	5.371059e-06
139	5.094579e-06
140	4.508613e-06
141	5.330403e-06
142	5.143824e-06
143	4.503518e-06
144	5.297524e-06
145	5.230156e-06
146	4.528717e-06
147	5.273535e-06
148	5.355418e-06
149	4.588929e-06
150	5.254511e-06
151	5.512737e-06
152	4.681854e-06
153	5.228118e-06
154	5.681124e-06
155	4.795203e-06
156	5.173097e-06
157	5.823404e-06
158	4.908295e-06
159	5.066627e-06
160	5.893522e-06
161	5.001857e-06
162	4.902707e-06
163	5.857305e-06
164	5.076048e-06
165	4.714488e-06
166	5.720189e-06
167	5.167292e-06
168	4.577974e-06
169	5.534614e-06
170	5.338047e-06
171	4.572897e-06
172	5.351555e-06
173	5.603754e-06
174	4.711201e-06
175	5.150694e-06
176	5.841576e-06
177	4.911544e-06
178	4.884408e-06
179	5.868592e-06
180	5.093826e-06
181	4.625910e-06
182	5.666354e-06
183	5.310766e-06
184	4.555962e-06
185	5.380501e-06
186	5.653823e-06
187	4.739344e-06
188	5.043079e-06
189	5.893137e-06
190	5.013477e-06
191	4.677290e-06
192	5.753763e-06
193	5.284919e-06
194	4.542861e-06
195	5.397302e-06
196	5.689030e-06
197	4.768209e-06
198	4.946725e-06
199	5.901265e-06
200	5.104020e-06
201	4.568596e-06
202	5.624268e-06
203	5.482614e-06
204	4.626153e-06
205	5.135234e-06
206	5.890461e-06
207	5.004883e-06
208	4.625361e-06
209	5.728085e-06
210	5.402874e-06
211	4.581420e-06
212	5.200089e-06
213	5.878000e-06
214	4.986263e-06
215	4.621633e-06
216	5.733524e-06
217	5.427727e-06
218	4.596479e-06
219	5.139691e-06
220	5.905712e-06
221	5.049248e-06
222	4.560515e-06
223	5.651162e-06
224	5.548308e-06
225	4.679711e-06
226	4.960066e-06
227	5.918987e-06
228	5.177215e-06
229	4.510120e-06
230	5.468548e-06
231	5.747858e-06
232	4.849502e-06
233	4.711935e-06
234	5.827433e-06
235	5.366242e-06
236	4.564643e-06
237	5.168488e-06
238	5.912359e-06
239	5.072774e-06
240	4.529349e-06
241	5.597771e-06
242	5.645657e-06
243	4.764807e-06
244	4.799927e-06
245	5.877743e-06
246	5.305486e-06
247	4.534600e-06
248	5.248271e-06
249	5.892148e-06
250	5.031062e-06
251	4.547231e-06
252	5.644353e-06
253	5.600315e-06
254	4.728649e-06
255	4.849827e-06
256	5.896636e-06
257	5.269090e-06
258	4.520727e-06
259	5.310005e-06
260	5.863153e-06
261	4.982763e-06
262	4.583588e-06
263	5.702857e-06
264	5.521787e-06
265	4.665739e-06
266	4.964621e-06
267	5.920619e-06
268	5.183043e-06
269	4.509492e-06
270	5.457856e-06
271	5.752638e-06
272	4.850354e-06
273	4.725264e-06
274	5.832085e-06
275	5.334111e-06
276	4.548176e-06
277	5.251350e-06
278	5.869949e-06
279	4.978649e-06
