4.099999999999999645e+00 4.099999999999999645e+00 1.000000000000000000e+00 5.698369573099999918e+00 1.112920186999999927e+01 -2.980915166199999966e+00 0.000000000000000000e+00
4.110000000300000345e+00 4.100000000199999661e+00 1.000000000000000000e+00 5.687699880900000338e+00 1.113660319849999958e+01 -2.967500604300000067e+00 0.000000000000000000e+00
4.120000000300000131e+00 4.100000000199999661e+00 1.000000000000000000e+00 5.677103789300000258e+00 1.114401522190000016e+01 -2.954184724600000145e+00 0.000000000000000000e+00
4.130000000299999918e+00 4.100000000199999661e+00 1.000000000000000000e+00 5.666580933099999662e+00 1.115143790019999948e+01 -2.940966578599999881e+00 0.000000000000000000e+00
4.140000000299999705e+00 4.100000000199999661e+00 1.000000000000000000e+00 5.656130953299999931e+00 1.115887119329999955e+01 -2.927845229399999916e+00 0.000000000000000000e+00
4.150000000300000380e+00 4.100000000199999661e+00 1.000000000000000000e+00 5.645753495900000196e+00 1.116631506080000058e+01 -2.914819751900000089e+00 0.000000000000000000e+00
4.160000000300000167e+00 4.100000000199999661e+00 1.000000000000000000e+00 5.635448212400000045e+00 1.117376946209999922e+01 -2.901889231699999794e+00 0.000000000000000000e+00
4.170000000299999954e+00 4.100000000099999653e+00 1.000000000000000000e+00 5.625214759600000392e+00 1.118123435689999923e+01 -2.889052765599999795e+00 0.000000000000000000e+00
4.180000000299999741e+00 4.100000000099999653e+00 1.000000000000000000e+00 5.615052799599999922e+00 1.118870970420000077e+01 -2.876309461399999989e+00 0.000000000000000000e+00
4.190000000300000416e+00 4.100000000099999653e+00 1.000000000000000000e+00 5.604961999500000402e+00 1.119619546320000048e+01 -2.863658437299999804e+00 0.000000000000000000e+00
4.200000000300000202e+00 4.100000000099999653e+00 1.000000000000000000e+00 5.594942031799999604e+00 1.120369159290000027e+01 -2.851098822300000002e+00 0.000000000000000000e+00
4.210000000299999989e+00 4.100000000099999653e+00 1.000000000000000000e+00 5.584992574100000162e+00 1.121119805220000032e+01 -2.838629755599999971e+00 0.000000000000000000e+00
4.220000000299999776e+00 4.100000000099999653e+00 1.000000000000000000e+00 5.575113309099999803e+00 1.121871479970000074e+01 -2.826250386699999950e+00 0.000000000000000000e+00
4.230000000299999563e+00 4.100000000099999653e+00 1.000000000000000000e+00 5.565303924700000238e+00 1.122624179409999989e+01 -2.813959875400000143e+00 0.000000000000000000e+00
4.240000000300000238e+00 4.100000000099999653e+00 1.000000000000000000e+00 5.555564113700000028e+00 1.123377899369999966e+01 -2.801757391100000216e+00 0.000000000000000000e+00
4.250000000300000025e+00 4.100000000099999653e+00 1.000000000000000000e+00 5.545893573999999937e+00 1.124132635680000014e+01 -2.789642113299999782e+00 0.000000000000000000e+00
4.260000000299999812e+00 4.100000000099999653e+00 1.000000000000000000e+00 5.536292008700000267e+00 1.124888384139999964e+01 -2.777613231100000135e+00 0.000000000000000000e+00
4.270000000199999590e+00 4.100000000099999653e+00 1.000000000000000000e+00 5.526759125499999925e+00 1.125645140570000002e+01 -2.765669943099999806e+00 0.000000000000000000e+00
4.280000000200000265e+00 4.100000000099999653e+00 1.000000000000000000e+00 5.517294637400000035e+00 1.126402900719999955e+01 -2.753811457399999885e+00 0.000000000000000000e+00
4.290000000200000052e+00 4.100000000099999653e+00 1.000000000000000000e+00 5.507898262200000339e+00 1.127161660380000008e+01 -2.742036991300000004e+00 0.000000000000000000e+00
4.300000000199999839e+00 4.100000000099999653e+00 1.000000000000000000e+00 5.498569722500000090e+00 1.127921415279999984e+01 -2.730345771300000113e+00 0.000000000000000000e+00
4.310000000199999626e+00 4.100000000099999653e+00 1.000000000000000000e+00 5.489308746099999858e+00 1.128682161150000063e+01 -2.718737032900000017e+00 0.000000000000000000e+00
4.320000000200000301e+00 4.100000000099999653e+00 1.000000000000000000e+00 5.480115065199999691e+00 1.129443893710000069e+01 -2.707210020599999822e+00 0.000000000000000000e+00
4.330000000200000088e+00 4.100000000099999653e+00 1.000000000000000000e+00 5.470988417400000081e+00 1.130206608660000001e+01 -2.695763987499999903e+00 0.000000000000000000e+00
4.340000000199999874e+00 4.100000000099999653e+00 1.000000000000000000e+00 5.461928544500000093e+00 1.130970301680000034e+01 -2.684398195500000028e+00 0.000000000000000000e+00
4.350000000199999661e+00 4.100000000099999653e+00 1.000000000000000000e+00 5.452935193700000127e+00 1.131734968419999987e+01 -2.673111914999999783e+00 0.000000000000000000e+00
4.360000000200000336e+00 4.100000000099999653e+00 1.000000000000000000e+00 5.444008116500000050e+00 1.132500604530000032e+01 -2.661904424999999907e+00 0.000000000000000000e+00
4.370000000200000123e+00 4.100000000099999653e+00 1.000000000000000000e+00 5.435147069500000150e+00 1.133267205639999986e+01 -2.650775012400000019e+00 0.000000000000000000e+00
4.380000000199999910e+00 4.100000000099999653e+00 1.000000000000000000e+00 5.426351813900000209e+00 1.134034767350000017e+01 -2.639722972599999995e+00 0.000000000000000000e+00
4.390000000199999697e+00 4.100000000099999653e+00 1.000000000000000000e+00 5.417622115700000407e+00 1.134803285259999939e+01 -2.628747609099999938e+00 0.000000000000000000e+00
