4.009999999899999779e+00 4.009999999999999787e+00 1.000000000000000000e+00 5.808274335400000155e+00 1.107930483300000013e+01 -3.106937808700000136e+00 0.000000000000000000e+00
4.020000000399999607e+00 4.010000000199999803e+00 1.000000000000000000e+00 5.796901712999999567e+00 1.108662597020000007e+01 -3.092587653299999850e+00 0.000000000000000000e+00
4.030000000300000274e+00 4.010000000199999803e+00 1.000000000000000000e+00 5.785606476299999912e+00 1.109395806070000035e+01 -3.078345291599999811e+00 0.000000000000000000e+00
4.040000000300000060e+00 4.010000000199999803e+00 1.000000000000000000e+00 5.774388208699999581e+00 1.110130106569999953e+01 -3.064209663100000203e+00 0.000000000000000000e+00
4.050000000299999847e+00 4.010000000199999803e+00 1.000000000000000000e+00 5.763246499900000153e+00 1.110865494599999970e+01 -3.050179721200000138e+00 0.000000000000000000e+00
4.060000000299999634e+00 4.010000000199999803e+00 1.000000000000000000e+00 5.752180945300000126e+00 1.111601966229999938e+01 -3.036254431900000217e+00 0.000000000000000000e+00
4.070000000300000309e+00 4.010000000199999803e+00 1.000000000000000000e+00 5.741191146100000253e+00 1.112339517520000065e+01 -3.022432774099999886e+00 0.000000000000000000e+00
4.080000000300000096e+00 4.010000000199999803e+00 1.000000000000000000e+00 5.730276709099999977e+00 1.113078144520000023e+01 -3.008713739400000087e+00 0.000000000000000000e+00
4.090000000299999883e+00 4.010000000199999803e+00 1.000000000000000000e+00 5.719437246700000088e+00 1.113817843270000019e+01 -2.995096331600000106e+00 0.000000000000000000e+00
4.100000000299999670e+00 4.010000000199999803e+00 1.000000000000000000e+00 5.708672376900000067e+00 1.114558609800000077e+01 -2.981579566599999787e+00 0.000000000000000000e+00
4.110000000300000345e+00 4.010000000199999803e+00 1.000000000000000000e+00 5.697981723399999865e+00 1.115300440110000046e+01 -2.968162472399999974e+00 0.000000000000000000e+00
4.120000000300000131e+00 4.010000000199999803e+00 1.000000000000000000e+00 5.687364915299999879e+00 1.116043330219999952e+01 -2.954844089099999849e+00 0.000000000000000000e+00
4.130000000299999918e+00 4.010000000199999803e+00 1.000000000000000000e+00 5.676821587000000058e+00 1.116787276109999993e+01 -2.941623467999999963e+00 0.000000000000000000e+00
4.140000000299999705e+00 4.010000000199999803e+00 1.000000000000000000e+00 5.666351378599999933e+00 1.117532273760000017e+01 -2.928499672200000070e+00 0.000000000000000000e+00
4.150000000300000380e+00 4.010000000199999803e+00 1.000000000000000000e+00 5.655953935400000354e+00 1.118278319140000043e+01 -2.915471775999999959e+00 0.000000000000000000e+00
4.160000000300000167e+00 4.010000000199999803e+00 1.000000000000000000e+00 5.645628908099999954e+00 1.119025408189999915e+01 -2.902538865099999921e+00 0.000000000000000000e+00
4.170000000299999954e+00 4.010000000199999803e+00 1.000000000000000000e+00 5.635375952799999588e+00 1.119773536870000008e+01 -2.889700035899999797e+00 0.000000000000000000e+00
4.180000000299999741e+00 4.010000000199999803e+00 1.000000000000000000e+00 5.625194730699999646e+00 1.120522701089999984e+01 -2.876954395799999897e+00 0.000000000000000000e+00
4.190000000300000416e+00 4.010000000199999803e+00 1.000000000000000000e+00 5.615084908400000074e+00 1.121272896770000038e+01 -2.864301062900000083e+00 0.000000000000000000e+00
4.200000000300000202e+00 4.010000000199999803e+00 1.000000000000000000e+00 5.605046157500000348e+00 1.122024119810000009e+01 -2.851739165800000197e+00 0.000000000000000000e+00
4.210000000299999989e+00 4.010000000199999803e+00 1.000000000000000000e+00 5.595078155100000394e+00 1.122776366090000089e+01 -2.839267843700000071e+00 0.000000000000000000e+00
4.220000000299999776e+00 4.010000000199999803e+00 1.000000000000000000e+00 5.585180583199999660e+00 1.123529631479999935e+01 -2.826886245599999903e+00 0.000000000000000000e+00
4.230000000299999563e+00 4.010000000199999803e+00 1.000000000000000000e+00 5.575353128899999788e+00 1.124283911849999917e+01 -2.814593531099999879e+00 0.000000000000000000e+00
4.240000000300000238e+00 4.010000000199999803e+00 1.000000000000000000e+00 5.565595484500000190e+00 1.125039203020000045e+01 -2.802388869500000101e+00 0.000000000000000000e+00
4.250000000300000025e+00 4.010000000199999803e+00 1.000000000000000000e+00 5.555907347399999807e+00 1.125795500829999973e+01 -2.790271439900000150e+00 0.000000000000000000e+00
4.260000000199999803e+00 4.010000000199999803e+00 1.000000000000000000e+00 5.546288419799999758e+00 1.126552801090000067e+01 -2.778240431299999980e+00 0.000000000000000000e+00
4.270000000199999590e+00 4.010000000199999803e+00 1.000000000000000000e+00 5.536738409199999822e+00 1.127311099589999976e+01 -2.766295041899999863e+00 0.000000000000000000e+00
4.280000000200000265e+00 4.010000000199999803e+00 1.000000000000000000e+00 5.527257027700000158e+00 1.128070392120000065e+01 -2.754434479699999994e+00 0.000000000000000000e+00
4.290000000200000052e+00 4.010000000199999803e+00 1.000000000000000000e+00 5.517843992799999597e+00 1.128830674439999981e+01 -2.742657961799999988e+00 0.000000000000000000e+00
4.300000000199999839e+00 4.010000000199999803e+00 1.000000000000000000e+00 5.508499026500000006e+00 1.129591942300000085e+01 -2.730964714400000215e+00 0.000000000000000000e+00
4.310000000199999626e+00 4.010000000199999803e+00 1.000000000000000000e+00 5.499221856000000130e+00 1.130354191430000022e+01 -2.719353972800000019e+00 0.000000000000000000e+00
4.320000000200000301e+00 4.010000000199999803e+00 1.000000000000000000e+00 5.490012213299999999e+00 1.131117417539999970e+01 -2.707824981199999925e+00 0.000000000000000000e+00
4.330000000200000088e+00 4.010000000199999803e+00 1.000000000000000000e+00 5.480869835200000040e+00 1.131881616329999929e+01 -2.696376992599999856e+00 0.000000000000000000e+00
4.340000000199999874e+00 4.010000000199999803e+00 1.000000000000000000e+00 5.471794463300000189e+00 1.132646783490000075e+01 -2.685009268800000015e+00 0.000000000000000000e+00
4.350000000199999661e+00 4.010000000199999803e+00 1.000000000000000000e+00 5.462785844199999907e+00 1.133412914670000049e+01 -2.673721079799999956e+00 0.000000000000000000e+00
4.360000000200000336e+00 4.010000000199999803e+00 1.000000000000000000e+00 5.453843729099999926e+00 1.134180005530000024e+01 -2.662511704199999940e+00 0.000000000000000000e+00
4.370000000200000123e+00 4.010000000199999803e+00 1.000000000000000000e+00 5.444967874299999622e+00 1.134948051689999993e+01 -2.651380429200000055e+00 0.000000000000000000e+00
4.380000000199999910e+00 4.010000000199999803e+00 1.000000000000000000e+00 5.436158040299999605e+00 1.135717048749999947e+01 -2.640326549700000136e+00 0.000000000000000000e+00
