#	Qy	beta_x_ptc	beta_x	beta_x_eff	beta_y_ptc	beta_y	beta_y_eff	alpha_x_ptc	alpha_x	alpha_x_eff	alpha_y_ptc	alpha_y	alpha_y_eff	D_x_ptc	D_x	D_y_ptc	D_y
6.1	12.795	12.978897614692942	16.399643328701455	22.226	22.441656898777918	22.441660467539055	-0.006969	-0.008542321435374077	-0.006603168973470234	0.059026	0.06844254358311236	0.06844292345217966	2.542529021	2.393293685868165	0.0	-0.000330262997011967
6.11	12.792	12.97843141557872	16.399672797562957	22.216	22.426516466201946	22.426516498674374	-0.007001	-0.008585791653042569	-0.006637800836782531	0.05864	0.06722246382316444	0.06722288503952396	2.54230112	2.393311543623514	0.0	-0.00052231486879258
6.12	12.78866016	12.977104649269263	16.398492656359714	22.20287682	22.422016834897732	22.42201815049425	-0.007032	-0.008577980885931947	-0.006634160877584567	0.058305	0.06577349749494743	0.06577358857805153	2.542073286	2.3933150899659283	0.0	1.0557445713420655e-05
6.13	12.78549301	12.974812819963882	16.396595282956593	22.18837837	22.42274709701665	22.42274794183842	-0.007063	-0.008560073410755311	-0.006619273431247242	0.0580095	0.06448009141002388	0.06448007274527504	2.541845521	2.3932890881446274	0.0	-2.851903967213485e-05
6.14	12.78232607	12.972120743538126	16.394419983869156	22.17243442	22.42357631884601	22.423576024936082	-0.007095	-0.00852197558202484	-0.006590717971451758	0.057745	0.06319065264053346	0.06319069533372042	2.541617825	2.3932685021939615	0.0	-4.334891875121315e-05
6.15	12.77915936	12.968820841191548	16.391790741820408	22.15534784	22.424087207430347	22.42408771372716	-0.007126	-0.008498644823876567	-0.006571880041771843	0.057507	0.06216839370467959	0.06216837916002183	2.541390199	2.393182632833078	0.0	-0.00011813619792132676
6.16	12.77599288	12.96530440178695	16.389244180477203	22.13734538	22.42380686530713	22.42380735021257	-0.007157	-0.008480777829130516	-0.0065573574966036425	0.057291	0.061343932119284704	0.061343924152945276	2.541162643	2.393076238614416	0.0	-0.00039450477276193073
6.17	12.77282664	12.961784812431494	16.38684301422952	22.11859993	22.4191728824764	22.419173029882906	-0.007188	-0.008470548293512712	-0.006549128157976173	0.057093	0.0606509627829127	0.06065095926038058	2.540935158	2.39294947439685	0.0	-0.0001248168723886842
6.18	12.76966065	12.958029967658128	16.386481443933395	22.09924535	22.41275222870893	22.412752158960824	-0.00722	-0.008467296481003427	-0.006545228489177434	0.056912	0.060103786042682544	0.06010378889788392	2.540707745	2.392827860895204	0.0	-3.2411158748638135e-05
6.19	12.76649491	12.954501699765618	16.389875405977467	22.07938659	22.4023900440776	22.402390039767067	-0.007251	-0.008471259748188959	-0.006545685269710342	0.056746	0.059647419180413865	0.05964741608899905	2.540480403	2.3927038972434564	0.0	-1.5299591547683017e-05
6.2	12.76332945	12.951241965880602	16.40150574203993	22.05910677	22.38921740107201	22.389217384861986	-0.007282	-0.008487999769563138	-0.006551710785357371	0.056592	0.05926490378877406	0.059264898200718834	2.540253134	2.3926109586367943	0.0	1.9621099533792453e-06
6.21	12.76016425	12.949140735337144	16.454131128340038	22.03847225	22.371132777277325	22.371132692511672	-0.007314	-0.008515218997431928	-0.0065485862760903115	0.056449	0.05890417565508715	0.05890417217990562	2.540025937	2.392682473184948	0.0	3.2029434023070227e-06
6.22	12.75699934	12.947419168817513	16.54255699322631	22.01753625	22.350110720378456	22.350110662844767	-0.007345	-0.00855156303238225	-0.006536813143813807	0.056316	0.058567403470238075	0.058567401215164454	2.539798815	2.3929648051847976	0.0	-1.4168896564660843e-05
6.23	12.75383472	12.944247136366892	16.58941286368004	21.9963415	22.331175428450763	22.331175353183564	-0.007376	-0.008575755043426244	-0.006532071001613138	0.056193	0.058304277428480315	0.058304274905553	2.539571766	2.3931074721174093	0.0	5.3836203367175755e-06
6.24	12.7506704	12.940064249628637	16.581407115796182	21.97492223	22.314141073631514	22.314141016419352	-0.007408	-0.008590706525146782	-0.006545065871765863	0.056078	0.058099019171482226	0.058099018186769484	2.539344792	2.3929529280346067	0.0	-3.0087200880050984e-06
