#	Qy
[6.1, 6.11, 6.12, 6.14, 6.15, 6.16, 6.23]
#	beta_x_ptc
[12.795, 12.792, 12.78866016, 12.78232607, 12.77915936, 12.77599288, 12.75383472]
#	beta_x
[11.137973807988015, 11.216087768678484, 11.273635376511695, 11.43023736725445, 11.538254863114261, 11.606571986942395, 12.195608437052151]
#	beta_x_eff
[15.209607151935092, 15.018567159299332, 15.17772805269285, 15.26427841183302, 15.158796012630336, 15.192026470278698, 15.316390839857236]
#	beta_y_ptc
[22.226, 22.216, 22.20287682, 22.17243442, 22.15534784, 22.13734538, 21.9963415]
#	beta_y
[28.08482366415934, 27.220828849503263, 26.660729767183916, 25.593202633998136, 25.07428792045971, 24.800409328654403, 23.394279946218777]
#	beta_y_eff
[28.084836180318053, 27.220864455935022, 26.660725709762747, 25.593201971261482, 25.074287863834687, 24.80040728115292, 23.394278980159903]
#	alpha_x_ptc
[-0.006969, -0.007001, -0.007032, -0.007095, -0.007126, -0.007157, -0.007376]
#	alpha_x
[0.02981438290740971, 0.02820014310498715, 0.027009755676804224, 0.02366256417194801, 0.0213040186363189, 0.019955772933666453, 0.008519990929427656]
#	alpha_x_eff
[0.0179584553573358, 0.017519501767349274, 0.01640396650946969, 0.014329862435112951, 0.013210334915783623, 0.012353429568691801, 0.0050300048657021465]
#	alpha_y_ptc
[0.059026, 0.05864, 0.058305, 0.057745, 0.057507, 0.057291, 0.056193]
#	alpha_y
[-0.06555990437483536, -0.04977983057868468, -0.03835054293402486, -0.01667385691428502, -0.006335367368994375, 0.00019315432299057454, 0.034445343106534396]
#	alpha_y_eff
[-0.06556003151555322, -0.04977674215276826, -0.03835037849269688, -0.016673575249385005, -0.006335545105878519, 0.00019323286338084834, 0.034445350806277523]
#	D_x_ptc
[2.542529021, 2.54230112, 2.542073286, 2.541617825, 2.541390199, 2.541162643, 2.539571766]
#	D_x
[2.7930783059925997, 2.787104404586988, 2.7740429516762277, 2.7495899067204577, 2.73854617891765, 2.7257388006275742, 2.615167051926448]
#	D_y_ptc
[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]
#	D_y
[0.0014437551374735466, 0.0010815855079172214, -0.0009532908443565242, 0.00012520856231802477, 0.00027242555237725285, -0.00043222352251104075, -0.00045578754514140384]
