#	Qy
[6.1, 6.12, 6.14, 6.16, 6.18, 6.2, 6.22]
#	beta_x_ptc
[11.835, 11.917, 12, 12.083, 12.165, 12.247, 12.328]
#	beta_x
[11.485771220423981, 11.610642078300964, 11.738495020173394, 11.869608979799075, 12.009962830992803, 12.148908922947967, 12.282463957786385]
#	beta_x_eff
[15.935880083926675, 16.012901835154146, 16.08833706989781, 16.154415284733233, 16.225239707127468, 16.306809642116438, 16.49621210415294]
#	beta_y_ptc
[24.924, 24.029, 23.44, 23.031, 22.735, 22.513, 22.34]
#	beta_y
[28.930850630893918, 27.37307589016322, 26.172939118929467, 25.147180371743296, 24.247707103018808, 23.58766296488865, 23.105213591494845]
#	beta_y_eff
[28.930863821196805, 27.373077063832106, 26.172939101706792, 25.147180031635227, 24.247705342031786, 23.587662658937166, 23.105213441556824]
#	alpha_x_ptc
[0.0115, 0.0099, 0.0082, 0.0065, 0.0047, 0.0029, 0.0012]
#	alpha_x
[0.020417972942462656, 0.017881238821000192, 0.015353275141621095, 0.012690000408527986, 0.00979120098079501, 0.006937814720835544, 0.0042104066359670254]
#	alpha_x_eff
[0.01252084519854218, 0.010922565734142818, 0.009331203157293069, 0.0077182726665662345, 0.00588790665169732, 0.003989885587502965, 0.0020801794848536183]
#	alpha_y_ptc
[-0.016, 0.0028, 0.0157, 0.0251, 0.0322, 0.0377, 0.0421]
#	alpha_y
[-0.07842919114642362, -0.04944954777393188, -0.02651833312899405, -0.005692070137685179, 0.012338243501445634, 0.0258607698739835, 0.035788640210689095]
#	alpha_y_eff
[-0.07842888818236272, -0.04944959450896921, -0.026518355106051175, -0.005692128425162863, 0.012338256325264071, 0.025860780180940516, 0.03578867992658984]
#	D_x_ptc
[2.86, 2.83, 2.8, 2.77, 2.74, 2.71, 2.68]
#	D_x
[2.7224918329453294, 2.6987601771761573, 2.6738852058649005, 2.6453688322241735, 2.614606669103418, 2.583283125918748, 2.5518112733149567]
#	D_y_ptc
[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]
#	D_y
[-0.0026790431542892735, 0.0011461074354470074, 0.0016555204676143027, -0.001279106098843677, -3.9750056813333196e-05, 0.00042384372374621365, 1.974364458981099e-05]
