#	Qy	beta_x_ptc	beta_x	beta_x_eff	beta_y_ptc	beta_y	beta_y_eff	alpha_x_ptc	alpha_x	alpha_x_eff	alpha_y_ptc	alpha_y	alpha_y_eff	D_x_ptc	D_x	D_y_ptc	D_y
6.1	11.83456792	11.492257144854351	15.739882206910124	24.92373871	28.9586216292873	28.958619914294363	0.011513	0.020289416904364834	0.012710716589506014	-0.015862	-0.07895007344808207	-0.07895005497609134	2.858624854	2.7237478768714647	0.0	-7.514036156902646e-05
6.11	11.87596148	11.555431653963813	15.77146002006319	24.42660692	28.0890582171577	28.08905733546515	0.01069	0.018995211078780456	0.011879455922915717	-0.00566	-0.06310487508894239	-0.0631048555918454	2.844314013	2.711977944549652	0.0	-0.00025457899528455306
6.12	11.91741726	11.618444009674878	15.810794049178828	24.02924164	27.325514083262117	27.325512833912008	0.009857	0.017710894788410415	0.011040938943831928	0.002752	-0.04879206878585808	-0.048792035534325824	2.829919074	2.6997470102836068	0.0	0.00011829250181814427
6.13	11.95887931	11.68361773600153	15.847796020528635	23.70631133	26.62681985109489	26.626821582684304	0.009017	0.01639612922724838	0.010181694501632177	0.009781	-0.03558388492774188	-0.03558387302045369	2.815459752	2.686924194012254	0.0	0.0004188043946632798
6.14	12.00030736	11.749211404544313	15.889474857480574	23.44016924	26.03630390964964	26.036304756798035	0.00817	0.015059740884494719	0.009318606854926428	0.015724	-0.023995248932155554	-0.023995204662611257	2.800950597	2.6733240009437154	0.0	0.00012546426249103945
6.15	12.04167193	11.813000121784535	15.913780162308075	23.21815984	25.520824129992427	25.520823124298452	0.007316	0.013778263796306997	0.008482862575034535	0.020797	-0.01366135371519589	-0.013661340148002701	2.786402598	2.6600083955275244	0.0	0.00027283775487224187
6.16	12.08295116	11.881051568053778	15.944560034918517	23.03097747	25.012762975097708	25.012760765036784	0.006457	0.012388432480728516	0.007581099131180849	0.025166	-0.0035656271381320297	-0.003565596173040129	2.771824228	2.6454595029750285	0.0	9.762717874641112e-05
6.17	12.12412865	11.950026317612785	15.979642685584759	22.87162883	24.551406760944747	24.551405378682166	0.005594	0.01097518705218739	0.006663758437331582	0.028959	0.00567310574332661	0.005673121749782697	2.757222142	2.630457290678757	0.0	-4.762660997365867e-05
6.18	12.16519202	12.019314710204066	16.017394858904062	22.7347561	24.157391928763868	24.157390675092852	0.004726	0.00954962297731725	0.005736869716309655	0.032276	0.013668215960658554	0.013668231578274055	2.742601663	2.61510598946701	0.0	-0.00014753697876273701
6.19	12.20613183	12.087582962764314	16.061952902540224	22.61618278	23.817181390268384	23.8171801667896	0.003854	0.008147476440003442	0.004814723307814762	0.035195	0.020656553538857512	0.020656563933359327	2.727967112	2.5996603217139964	0.0	2.122783514176447e-05
6.2	12.24694093	12.155939868926014	16.07756914870038	22.51260139	23.529603658672922	23.529602761464133	0.002979	0.00674641762550334	0.00387717743011597	0.03778	0.026629037591239337	0.026629047240931243	2.71332205	2.5841366798663583	0.0	6.055281645533639e-05
6.21	12.28761386	12.221535362196635	16.187615752839402	22.42135386	23.281173007582627	23.281172383113365	0.002101	0.005405961674644056	0.0029871600045813526	0.040084	0.03177679511500842	0.03177680344276769	2.698669456	2.5681796738237637	0.0	1.2638011824346776e-05
6.22	12.32814649	12.286824115962958	16.29462965728762	22.34027393	23.063541458502165	23.06354087316585	0.001221	0.004073015354293574	0.0020902104085505557	0.04215	0.036231216880688394	0.03623122109934322	2.684011849	2.55227276754578	0.0	2.093485568925951e-05
6.23	12.36853572	12.351715608012473	16.36876943759723	22.26757179	22.899974919870175	22.89997461124103	0.000338	0.002745887225754273	0.001213247274357325	0.044012	0.03979444477657028	0.039794447076190384	2.66935139	2.5364847261839167	0.0	5.547905243545697e-06
6.24	12.40877927	12.417467478532162	16.394581040419972	22.20174814	22.764996362820504	22.764996013124176	-0.000546	0.0013953012255789633	0.0003044450302769207	0.045702	0.04282306275260126	0.04282306579441909	2.654689951	2.5202912425041823	0.0	4.0673815191528265e-06
