# Turn	Orbit_Min_x	Orbit_Max_x	Orbit_Min_y	Orbit_Max_y
87-0.029190	0.036000	0.000000	0.000000
88-0.029162	0.035971	0.000000	0.000000
89-0.029134	0.035943	0.000000	0.000000
90-0.029106	0.035914	0.000000	0.000000
91-0.029075	0.035883	0.000000	0.000000
92-0.029044	0.035851	0.000000	0.000000
93-0.029012	0.035820	0.000000	0.000000
94-0.028981	0.035788	0.000000	0.000000
95-0.028949	0.035757	0.000000	0.000000
96-0.028918	0.035725	0.000000	0.000000
97-0.028887	0.035694	0.000000	0.000000
98-0.028855	0.035662	0.000000	0.000000
99-0.028824	0.035631	0.000000	0.000000
100-0.028792	0.035599	0.000000	0.000000
101-0.028758	0.035565	0.000000	0.000000
102-0.028723	0.035531	0.000000	0.000000
103-0.028687	0.035497	0.000000	0.000000
104-0.028652	0.035463	0.000000	0.000000
105-0.028617	0.035429	0.000000	0.000000
106-0.028582	0.035394	0.000000	0.000000
107-0.028547	0.035360	0.000000	0.000000
108-0.028512	0.035326	0.000000	0.000000
109-0.028477	0.035292	0.000000	0.000000
110-0.028442	0.035257	0.000000	0.000000
111-0.028406	0.035218	0.000000	0.000000
112-0.028370	0.035178	0.000000	0.000000
113-0.028334	0.035138	0.000000	0.000000
114-0.028298	0.035098	0.000000	0.000000
115-0.028262	0.035058	0.000000	0.000000
116-0.028226	0.035018	0.000000	0.000000
117-0.028190	0.034978	0.000000	0.000000
118-0.028154	0.034938	0.000000	0.000000
119-0.028119	0.034898	0.000000	0.000000
120-0.028083	0.034858	0.000000	0.000000
121-0.028044	0.034816	0.000000	0.000000
122-0.028005	0.034773	0.000000	0.000000
123-0.027966	0.034730	0.000000	0.000000
124-0.027927	0.034688	0.000000	0.000000
125-0.027887	0.034645	0.000000	0.000000
126-0.027848	0.034602	0.000000	0.000000
127-0.027809	0.034560	0.000000	0.000000
128-0.027770	0.034517	0.000000	0.000000
129-0.027731	0.034474	0.000000	0.000000
130-0.027692	0.034431	0.000000	0.000000
131-0.027651	0.034385	0.000000	0.000000
132-0.027610	0.034338	0.000000	0.000000
133-0.027568	0.034291	0.000000	0.000000
134-0.027527	0.034244	0.000000	0.000000
135-0.027486	0.034197	0.000000	0.000000
136-0.027445	0.034150	0.000000	0.000000
137-0.027403	0.034103	0.000000	0.000000
138-0.027362	0.034056	0.000000	0.000000
139-0.027321	0.034009	0.000000	0.000000
140-0.027280	0.033962	0.000000	0.000000
141-0.027236	0.033913	0.000000	0.000000
142-0.027192	0.033863	0.000000	0.000000
143-0.027148	0.033813	0.000000	0.000000
144-0.027105	0.033763	0.000000	0.000000
145-0.027061	0.033714	0.000000	0.000000
146-0.027017	0.033664	0.000000	0.000000
147-0.026973	0.033614	0.000000	0.000000
148-0.026929	0.033564	0.000000	0.000000
149-0.026885	0.033514	0.000000	0.000000
150-0.026841	0.033464	0.000000	0.000000
151-0.026794	0.033413	0.000000	0.000000
152-0.026746	0.033361	0.000000	0.000000
153-0.026698	0.033310	0.000000	0.000000
154-0.026650	0.033258	0.000000	0.000000
155-0.026602	0.033207	0.000000	0.000000
156-0.026554	0.033156	0.000000	0.000000
157-0.026505	0.033104	0.000000	0.000000
158-0.026457	0.033053	0.000000	0.000000
159-0.026409	0.033001	0.000000	0.000000
160-0.026361	0.032950	0.000000	0.000000
161-0.026313	0.032893	0.000000	0.000000
162-0.026264	0.032836	0.000000	0.000000
163-0.026215	0.032779	0.000000	0.000000
164-0.026166	0.032722	0.000000	0.000000
165-0.026117	0.032665	0.000000	0.000000
166-0.026068	0.032608	0.000000	0.000000
167-0.026020	0.032551	0.000000	0.000000
168-0.025971	0.032494	0.000000	0.000000
169-0.025922	0.032437	0.000000	0.000000
170-0.025873	0.032380	0.000000	0.000000
171-0.025822	0.032321	0.000000	0.000000
172-0.025769	0.032262	0.000000	0.000000
173-0.025717	0.032203	0.000000	0.000000
174-0.025665	0.032145	0.000000	0.000000
175-0.025613	0.032086	0.000000	0.000000
176-0.025561	0.032027	0.000000	0.000000
177-0.025508	0.031968	0.000000	0.000000
178-0.025456	0.031909	0.000000	0.000000
179-0.025404	0.031850	0.000000	0.000000
180-0.025352	0.031791	0.000000	0.000000
181-0.025299	0.031727	0.000000	0.000000
182-0.025247	0.031662	0.000000	0.000000
183-0.025194	0.031598	0.000000	0.000000
184-0.025142	0.031533	0.000000	0.000000
185-0.025089	0.031468	0.000000	0.000000
186-0.025036	0.031404	0.000000	0.000000
187-0.024984	0.031339	0.000000	0.000000
188-0.024931	0.031274	0.000000	0.000000
189-0.024879	0.031209	0.000000	0.000000
190-0.024826	0.031145	0.000000	0.000000
191-0.024771	0.031078	0.000000	0.000000
192-0.024715	0.031012	0.000000	0.000000
193-0.024659	0.030946	0.000000	0.000000
194-0.024603	0.030879	0.000000	0.000000
195-0.024548	0.030813	0.000000	0.000000
196-0.024492	0.030747	0.000000	0.000000
197-0.024436	0.030680	0.000000	0.000000
198-0.024380	0.030614	0.000000	0.000000
199-0.024325	0.030548	0.000000	0.000000
200-0.024269	0.030481	0.000000	0.000000
201-0.024211	0.030412	0.000000	0.000000
202-0.024152	0.030343	0.000000	0.000000
203-0.024093	0.030274	0.000000	0.000000
204-0.024034	0.030205	0.000000	0.000000
205-0.023976	0.030135	0.000000	0.000000
206-0.023917	0.030066	0.000000	0.000000
207-0.023859	0.029997	0.000000	0.000000
208-0.023800	0.029927	0.000000	0.000000
209-0.023741	0.029858	0.000000	0.000000
210-0.023683	0.029789	0.000000	0.000000
211-0.023623	0.029716	0.000000	0.000000
212-0.023563	0.029643	0.000000	0.000000
213-0.023503	0.029571	0.000000	0.000000
214-0.023443	0.029498	0.000000	0.000000
215-0.023383	0.029425	0.000000	0.000000
216-0.023322	0.029352	0.000000	0.000000
217-0.023262	0.029280	0.000000	0.000000
218-0.023202	0.029207	0.000000	0.000000
219-0.023142	0.029134	0.000000	0.000000
220-0.023082	0.029061	0.000000	0.000000
221-0.023019	0.028987	0.000000	0.000000
222-0.022955	0.028913	0.000000	0.000000
223-0.022892	0.028839	0.000000	0.000000
224-0.022828	0.028765	0.000000	0.000000
225-0.022764	0.028691	0.000000	0.000000
226-0.022701	0.028617	0.000000	0.000000
227-0.022637	0.028543	0.000000	0.000000
228-0.022573	0.028469	0.000000	0.000000
229-0.022510	0.028395	0.000000	0.000000
230-0.022446	0.028321	0.000000	0.000000
231-0.022382	0.028242	0.000000	0.000000
232-0.022318	0.028163	0.000000	0.000000
233-0.022253	0.028085	0.000000	0.000000
234-0.022189	0.028006	0.000000	0.000000
235-0.022125	0.027927	0.000000	0.000000
236-0.022061	0.027848	0.000000	0.000000
237-0.021996	0.027769	0.000000	0.000000
238-0.021932	0.027690	0.000000	0.000000
239-0.021868	0.027611	0.000000	0.000000
240-0.021804	0.027532	0.000000	0.000000
241-0.021738	0.027450	0.000000	0.000000
242-0.021672	0.027368	0.000000	0.000000
243-0.021606	0.027286	0.000000	0.000000
244-0.021541	0.027203	0.000000	0.000000
245-0.021475	0.027121	0.000000	0.000000
246-0.021409	0.027039	0.000000	0.000000
247-0.021343	0.026957	0.000000	0.000000
248-0.021277	0.026875	0.000000	0.000000
249-0.021212	0.026793	0.000000	0.000000
250-0.021146	0.026710	0.000000	0.000000
251-0.021079	0.026625	0.000000	0.000000
252-0.021011	0.026539	0.000000	0.000000
253-0.020944	0.026454	0.000000	0.000000
254-0.020877	0.026368	0.000000	0.000000
255-0.020810	0.026283	0.000000	0.000000
256-0.020742	0.026197	0.000000	0.000000
257-0.020675	0.026111	0.000000	0.000000
258-0.020608	0.026026	0.000000	0.000000
259-0.020541	0.025940	0.000000	0.000000
260-0.020473	0.025854	0.000000	0.000000
261-0.020402	0.025770	0.000000	0.000000
262-0.020330	0.025685	0.000000	0.000000
263-0.020258	0.025600	0.000000	0.000000
264-0.020186	0.025516	0.000000	0.000000
265-0.020114	0.025431	0.000000	0.000000
266-0.020042	0.025347	0.000000	0.000000
267-0.019970	0.025262	0.000000	0.000000
268-0.019899	0.025177	0.000000	0.000000
269-0.019827	0.025093	0.000000	0.000000
270-0.019755	0.025008	0.000000	0.000000
271-0.019685	0.024917	0.000000	0.000000
272-0.019615	0.024824	0.000000	0.000000
273-0.019545	0.024732	0.000000	0.000000
274-0.019475	0.024640	0.000000	0.000000
275-0.019405	0.024548	0.000000	0.000000
276-0.019335	0.024456	0.000000	0.000000
277-0.019265	0.024363	0.000000	0.000000
278-0.019196	0.024271	0.000000	0.000000
279-0.019126	0.024179	0.000000	0.000000
280-0.019056	0.024087	0.000000	0.000000
281-0.018983	0.023994	0.000000	0.000000
282-0.018910	0.023901	0.000000	0.000000
283-0.018837	0.023808	0.000000	0.000000
284-0.018764	0.023715	0.000000	0.000000
285-0.018691	0.023623	0.000000	0.000000
286-0.018618	0.023530	0.000000	0.000000
287-0.018545	0.023437	0.000000	0.000000
288-0.018472	0.023344	0.000000	0.000000
289-0.018398	0.023251	0.000000	0.000000
290-0.018325	0.023158	0.000000	0.000000
291-0.018249	0.023065	0.000000	0.000000
292-0.018173	0.022972	0.000000	0.000000
293-0.018097	0.022879	0.000000	0.000000
294-0.018021	0.022786	0.000000	0.000000
295-0.017945	0.022692	0.000000	0.000000
296-0.017869	0.022599	0.000000	0.000000
297-0.017792	0.022506	0.000000	0.000000
298-0.017716	0.022413	0.000000	0.000000
299-0.017640	0.022319	0.000000	0.000000
300-0.017564	0.022226	0.000000	0.000000
301-0.017488	0.022128	0.000000	0.000000
302-0.017412	0.022030	0.000000	0.000000
303-0.017336	0.021932	0.000000	0.000000
304-0.017260	0.021834	0.000000	0.000000
305-0.017183	0.021736	0.000000	0.000000
306-0.017107	0.021638	0.000000	0.000000
307-0.017031	0.021540	0.000000	0.000000
308-0.016955	0.021441	0.000000	0.000000
309-0.016879	0.021343	0.000000	0.000000
310-0.016803	0.021245	0.000000	0.000000
311-0.016723	0.021148	0.000000	0.000000
312-0.016644	0.021051	0.000000	0.000000
313-0.016564	0.020954	0.000000	0.000000
314-0.016484	0.020856	0.000000	0.000000
315-0.016404	0.020759	0.000000	0.000000
316-0.016325	0.020662	0.000000	0.000000
317-0.016245	0.020565	0.000000	0.000000
318-0.016165	0.020468	0.000000	0.000000
319-0.016085	0.020370	0.000000	0.000000
320-0.016006	0.020273	0.000000	0.000000
321-0.015926	0.020171	0.000000	0.000000
322-0.015847	0.020070	0.000000	0.000000
323-0.015768	0.019968	0.000000	0.000000
324-0.015688	0.019866	0.000000	0.000000
325-0.015609	0.019764	0.000000	0.000000
326-0.015530	0.019662	0.000000	0.000000
327-0.015450	0.019560	0.000000	0.000000
328-0.015371	0.019458	0.000000	0.000000
329-0.015292	0.019356	0.000000	0.000000
330-0.015212	0.019254	0.000000	0.000000
331-0.015131	0.019151	0.000000	0.000000
332-0.015050	0.019048	0.000000	0.000000
333-0.014968	0.018945	0.000000	0.000000
334-0.014887	0.018842	0.000000	0.000000
335-0.014805	0.018738	0.000000	0.000000
336-0.014724	0.018635	0.000000	0.000000
337-0.014643	0.018532	0.000000	0.000000
338-0.014561	0.018429	0.000000	0.000000
339-0.014480	0.018326	0.000000	0.000000
340-0.014398	0.018223	0.000000	0.000000
341-0.014316	0.018118	0.000000	0.000000
342-0.014233	0.018013	0.000000	0.000000
343-0.014150	0.017909	0.000000	0.000000
344-0.014068	0.017804	0.000000	0.000000
345-0.013985	0.017699	0.000000	0.000000
346-0.013902	0.017594	0.000000	0.000000
347-0.013820	0.017489	0.000000	0.000000
348-0.013737	0.017384	0.000000	0.000000
349-0.013654	0.017279	0.000000	0.000000
350-0.013571	0.017174	0.000000	0.000000
351-0.013488	0.017066	0.000000	0.000000
352-0.013404	0.016959	0.000000	0.000000
353-0.013321	0.016852	0.000000	0.000000
354-0.013237	0.016745	0.000000	0.000000
355-0.013154	0.016637	0.000000	0.000000
356-0.013070	0.016530	0.000000	0.000000
357-0.012986	0.016423	0.000000	0.000000
358-0.012903	0.016316	0.000000	0.000000
359-0.012819	0.016208	0.000000	0.000000
360-0.012736	0.016101	0.000000	0.000000
361-0.012649	0.015995	0.000000	0.000000
362-0.012562	0.015889	0.000000	0.000000
363-0.012475	0.015782	0.000000	0.000000
364-0.012388	0.015676	0.000000	0.000000
365-0.012301	0.015570	0.000000	0.000000
366-0.012214	0.015464	0.000000	0.000000
367-0.012127	0.015357	0.000000	0.000000
368-0.012040	0.015251	0.000000	0.000000
369-0.011954	0.015145	0.000000	0.000000
370-0.011867	0.015039	0.000000	0.000000
371-0.011783	0.014926	0.000000	0.000000
372-0.011699	0.014813	0.000000	0.000000
373-0.011615	0.014700	0.000000	0.000000
374-0.011531	0.014587	0.000000	0.000000
375-0.011447	0.014473	0.000000	0.000000
376-0.011363	0.014360	0.000000	0.000000
377-0.011279	0.014247	0.000000	0.000000
378-0.011195	0.014134	0.000000	0.000000
379-0.011111	0.014021	0.000000	0.000000
380-0.011027	0.013908	0.000000	0.000000
381-0.010939	0.013797	0.000000	0.000000
382-0.010852	0.013686	0.000000	0.000000
383-0.010764	0.013575	0.000000	0.000000
384-0.010676	0.013464	0.000000	0.000000
385-0.010588	0.013353	0.000000	0.000000
386-0.010501	0.013242	0.000000	0.000000
387-0.010413	0.013131	0.000000	0.000000
388-0.010325	0.013020	0.000000	0.000000
389-0.010237	0.012909	0.000000	0.000000
390-0.010150	0.012798	0.000000	0.000000
391-0.010060	0.012687	0.000000	0.000000
392-0.009971	0.012575	0.000000	0.000000
393-0.009882	0.012463	0.000000	0.000000
394-0.009792	0.012351	0.000000	0.000000
395-0.009703	0.012240	0.000000	0.000000
396-0.009614	0.012128	0.000000	0.000000
397-0.009524	0.012016	0.000000	0.000000
398-0.009435	0.011905	0.000000	0.000000
399-0.009345	0.011793	0.000000	0.000000
400-0.009256	0.011681	0.000000	0.000000
401-0.009167	0.011567	0.000000	0.000000
402-0.009077	0.011453	0.000000	0.000000
403-0.008988	0.011339	0.000000	0.000000
404-0.008899	0.011225	0.000000	0.000000
405-0.008809	0.011111	0.000000	0.000000
406-0.008720	0.010997	0.000000	0.000000
407-0.008631	0.010883	0.000000	0.000000
408-0.008541	0.010769	0.000000	0.000000
409-0.008452	0.010655	0.000000	0.000000
410-0.008362	0.010541	0.000000	0.000000
411-0.008272	0.010426	0.000000	0.000000
412-0.008182	0.010311	0.000000	0.000000
413-0.008092	0.010196	0.000000	0.000000
414-0.008002	0.010081	0.000000	0.000000
415-0.007912	0.009965	0.000000	0.000000
416-0.007821	0.009850	0.000000	0.000000
417-0.007731	0.009735	0.000000	0.000000
418-0.007641	0.009620	0.000000	0.000000
419-0.007551	0.009505	0.000000	0.000000
420-0.007461	0.009390	0.000000	0.000000
421-0.007369	0.009275	0.000000	0.000000
422-0.007277	0.009161	0.000000	0.000000
423-0.007185	0.009046	0.000000	0.000000
424-0.007094	0.008931	0.000000	0.000000
425-0.007002	0.008817	0.000000	0.000000
426-0.006910	0.008702	0.000000	0.000000
427-0.006818	0.008587	0.000000	0.000000
428-0.006726	0.008473	0.000000	0.000000
429-0.006634	0.008358	0.000000	0.000000
430-0.006542	0.008243	0.000000	0.000000
431-0.006450	0.008128	0.000000	0.000000
432-0.006357	0.008012	0.000000	0.000000
433-0.006265	0.007896	0.000000	0.000000
434-0.006172	0.007780	0.000000	0.000000
435-0.006079	0.007665	0.000000	0.000000
436-0.005987	0.007549	0.000000	0.000000
437-0.005894	0.007433	0.000000	0.000000
438-0.005801	0.007318	0.000000	0.000000
439-0.005709	0.007202	0.000000	0.000000
440-0.005616	0.007086	0.000000	0.000000
441-0.005524	0.006968	0.000000	0.000000
442-0.005433	0.006850	0.000000	0.000000
443-0.005341	0.006732	0.000000	0.000000
444-0.005249	0.006614	0.000000	0.000000
445-0.005158	0.006495	0.000000	0.000000
446-0.005066	0.006377	0.000000	0.000000
447-0.004974	0.006259	0.000000	0.000000
448-0.004882	0.006141	0.000000	0.000000
449-0.004791	0.006023	0.000000	0.000000
450-0.004699	0.005905	0.000000	0.000000
451-0.004606	0.005787	0.000000	0.000000
452-0.004513	0.005669	0.000000	0.000000
453-0.004420	0.005551	0.000000	0.000000
454-0.004328	0.005433	0.000000	0.000000
455-0.004235	0.005315	0.000000	0.000000
456-0.004142	0.005197	0.000000	0.000000
457-0.004049	0.005079	0.000000	0.000000
458-0.003956	0.004961	0.000000	0.000000
459-0.003863	0.004843	0.000000	0.000000
460-0.003770	0.004725	0.000000	0.000000
461-0.003676	0.004608	0.000000	0.000000
462-0.003582	0.004491	0.000000	0.000000
463-0.003488	0.004373	0.000000	0.000000
464-0.003394	0.004256	0.000000	0.000000
465-0.003300	0.004138	0.000000	0.000000
466-0.003206	0.004021	0.000000	0.000000
467-0.003112	0.003903	0.000000	0.000000
468-0.003018	0.003786	0.000000	0.000000
469-0.002924	0.003668	0.000000	0.000000
470-0.002830	0.003551	0.000000	0.000000
471-0.002735	0.003432	0.000000	0.000000
472-0.002641	0.003314	0.000000	0.000000
473-0.002547	0.003195	0.000000	0.000000
474-0.002453	0.003077	0.000000	0.000000
475-0.002359	0.002959	0.000000	0.000000
476-0.002264	0.002840	0.000000	0.000000
477-0.002170	0.002722	0.000000	0.000000
478-0.002076	0.002603	0.000000	0.000000
479-0.001981	0.002485	0.000000	0.000000
480-0.001887	0.002367	0.000000	0.000000
481-0.001792	0.002249	0.000000	0.000000
482-0.001697	0.002132	0.000000	0.000000
483-0.001601	0.002015	0.000000	0.000000
484-0.001506	0.001898	0.000000	0.000000
485-0.001411	0.001780	0.000000	0.000000
486-0.001315	0.001663	0.000000	0.000000
487-0.001220	0.001546	0.000000	0.000000
488-0.001125	0.001429	0.000000	0.000000
489-0.001029	0.001312	0.000000	0.000000
490-0.000934	0.001194	0.000000	0.000000
491-0.000840	0.001074	0.000000	0.000000
492-0.000747	0.000954	0.000000	0.000000
493-0.000653	0.000834	0.000000	0.000000
494-0.000560	0.000714	0.000000	0.000000
495-0.000466	0.000594	0.000000	0.000000
496-0.000372	0.000475	0.000000	0.000000
497-0.000279	0.000355	0.000000	0.000000
498-0.000185	0.000235	0.000000	0.000000
499-0.000092	0.000115	0.000000	0.000000
500-0.000000	-0.000000	0.000000	0.000000
501-0.000000	-0.000000	0.000000	0.000000
502-0.000000	-0.000000	0.000000	0.000000
503-0.000000	-0.000000	0.000000	0.000000
504-0.000000	-0.000000	0.000000	0.000000
505-0.000000	-0.000000	0.000000	0.000000
506-0.000000	-0.000000	0.000000	0.000000
507-0.000000	-0.000000	0.000000	0.000000
508-0.000000	-0.000000	0.000000	0.000000
509-0.000000	-0.000000	0.000000	0.000000
510-0.000000	-0.000000	0.000000	0.000000
511-0.000000	-0.000000	0.000000	0.000000
512-0.000000	-0.000000	0.000000	0.000000
513-0.000000	-0.000000	0.000000	0.000000
514-0.000000	-0.000000	0.000000	0.000000
515-0.000000	-0.000000	0.000000	0.000000
516-0.000000	-0.000000	0.000000	0.000000
517-0.000000	-0.000000	0.000000	0.000000
518-0.000000	-0.000000	0.000000	0.000000
519-0.000000	-0.000000	0.000000	0.000000
520-0.000000	-0.000000	0.000000	0.000000
521-0.000000	-0.000000	0.000000	0.000000
522-0.000000	-0.000000	0.000000	0.000000
523-0.000000	-0.000000	0.000000	0.000000
524-0.000000	-0.000000	0.000000	0.000000
525-0.000000	-0.000000	0.000000	0.000000
526-0.000000	-0.000000	0.000000	0.000000
527-0.000000	-0.000000	0.000000	0.000000
528-0.000000	-0.000000	0.000000	0.000000
529-0.000000	-0.000000	0.000000	0.000000
530-0.000000	-0.000000	0.000000	0.000000
531-0.000000	-0.000000	0.000000	0.000000
532-0.000000	-0.000000	0.000000	0.000000
533-0.000000	-0.000000	0.000000	0.000000
534-0.000000	-0.000000	0.000000	0.000000
535-0.000000	-0.000000	0.000000	0.000000
536-0.000000	-0.000000	0.000000	0.000000
537-0.000000	-0.000000	0.000000	0.000000
538-0.000000	-0.000000	0.000000	0.000000
539-0.000000	-0.000000	0.000000	0.000000
540-0.000000	-0.000000	0.000000	0.000000
541-0.000000	-0.000000	0.000000	0.000000
542-0.000000	-0.000000	0.000000	0.000000
543-0.000000	-0.000000	0.000000	0.000000
544-0.000000	-0.000000	0.000000	0.000000
545-0.000000	-0.000000	0.000000	0.000000
546-0.000000	-0.000000	0.000000	0.000000
547-0.000000	-0.000000	0.000000	0.000000
548-0.000000	-0.000000	0.000000	0.000000
549-0.000000	-0.000000	0.000000	0.000000
550-0.000000	-0.000000	0.000000	0.000000
551-0.000000	-0.000000	0.000000	0.000000
552-0.000000	-0.000000	0.000000	0.000000
553-0.000000	-0.000000	0.000000	0.000000
554-0.000000	-0.000000	0.000000	0.000000
555-0.000000	-0.000000	0.000000	0.000000
556-0.000000	-0.000000	0.000000	0.000000
557-0.000000	-0.000000	0.000000	0.000000
558-0.000000	-0.000000	0.000000	0.000000
559-0.000000	-0.000000	0.000000	0.000000
560-0.000000	-0.000000	0.000000	0.000000
561-0.000000	-0.000000	0.000000	0.000000
562-0.000000	-0.000000	0.000000	0.000000
563-0.000000	-0.000000	0.000000	0.000000
564-0.000000	-0.000000	0.000000	0.000000
565-0.000000	-0.000000	0.000000	0.000000
566-0.000000	-0.000000	0.000000	0.000000
567-0.000000	-0.000000	0.000000	0.000000
568-0.000000	-0.000000	0.000000	0.000000
569-0.000000	-0.000000	0.000000	0.000000
570-0.000000	-0.000000	0.000000	0.000000
571-0.000000	-0.000000	0.000000	0.000000
572-0.000000	-0.000000	0.000000	0.000000
573-0.000000	-0.000000	0.000000	0.000000
574-0.000000	-0.000000	0.000000	0.000000
575-0.000000	-0.000000	0.000000	0.000000
576-0.000000	-0.000000	0.000000	0.000000
577-0.000000	-0.000000	0.000000	0.000000
578-0.000000	-0.000000	0.000000	0.000000
579-0.000000	-0.000000	0.000000	0.000000
580-0.000000	-0.000000	0.000000	0.000000
581-0.000000	-0.000000	0.000000	0.000000
582-0.000000	-0.000000	0.000000	0.000000
583-0.000000	-0.000000	0.000000	0.000000
584-0.000000	-0.000000	0.000000	0.000000
585-0.000000	-0.000000	0.000000	0.000000
586-0.000000	-0.000000	0.000000	0.000000
587-0.000000	-0.000000	0.000000	0.000000
588-0.000000	-0.000000	0.000000	0.000000
589-0.000000	-0.000000	0.000000	0.000000
590-0.000000	-0.000000	0.000000	0.000000
591-0.000000	-0.000000	0.000000	0.000000
592-0.000000	-0.000000	0.000000	0.000000
593-0.000000	-0.000000	0.000000	0.000000
594-0.000000	-0.000000	0.000000	0.000000
595-0.000000	-0.000000	0.000000	0.000000
596-0.000000	-0.000000	0.000000	0.000000
597-0.000000	-0.000000	0.000000	0.000000
598-0.000000	-0.000000	0.000000	0.000000
599-0.000000	-0.000000	0.000000	0.000000
