#Turn	Emit_x
-1	3.772022e-06
0	3.811169e-06
1	3.812563e-06
2	3.731124e-06
3	3.741780e-06
4	3.777235e-06
5	3.690710e-06
6	3.687061e-06
7	3.751469e-06
8	3.674034e-06
9	3.673155e-06
10	3.751266e-06
11	3.690794e-06
12	3.707321e-06
13	3.775799e-06
14	3.731333e-06
15	3.774776e-06
16	3.807870e-06
17	3.771688e-06
18	3.846756e-06
19	3.823707e-06
20	3.786897e-06
21	3.895278e-06
22	3.806553e-06
23	3.765304e-06
24	3.906680e-06
25	3.756490e-06
26	3.715850e-06
27	3.886860e-06
28	3.690935e-06
29	3.664228e-06
30	3.855867e-06
31	3.635581e-06
32	3.640028e-06
33	3.835458e-06
34	3.610927e-06
35	3.661961e-06
36	3.836799e-06
37	3.621845e-06
38	3.728915e-06
39	3.854801e-06
40	3.655593e-06
41	3.820949e-06
42	3.871532e-06
43	3.689011e-06
44	3.909054e-06
45	3.866316e-06
46	3.700894e-06
47	3.968386e-06
48	3.826979e-06
49	3.683054e-06
50	3.988433e-06
51	3.756478e-06
52	3.644501e-06
53	3.975567e-06
54	3.671788e-06
55	3.607006e-06
56	3.947597e-06
57	3.596075e-06
58	3.594780e-06
59	3.923866e-06
60	3.548484e-06
61	3.623687e-06
62	3.916108e-06
63	3.536501e-06
64	3.694908e-06
65	3.924034e-06
66	3.554007e-06
67	3.795184e-06
68	3.936800e-06
69	3.585134e-06
70	3.902583e-06
71	3.938801e-06
72	3.611583e-06
73	3.994744e-06
74	3.916750e-06
75	3.620018e-06
76	4.056135e-06
77	3.865018e-06
78	3.606592e-06
79	4.081834e-06
80	3.787428e-06
81	3.577264e-06
82	4.077085e-06
83	3.695348e-06
84	3.544513e-06
85	4.053658e-06
86	3.603469e-06
87	3.522363e-06
88	4.025033e-06
89	3.525267e-06
90	3.521873e-06
91	4.002326e-06
92	3.469768e-06
93	3.548536e-06
94	3.992068e-06
95	3.440333e-06
96	3.601874e-06
97	3.995942e-06
98	3.435227e-06
99	3.676719e-06
100	4.011894e-06
101	3.449275e-06
102	3.765268e-06
103	4.035847e-06
104	3.475811e-06
105	3.859157e-06
106	4.063349e-06
107	3.508334e-06
108	3.951023e-06
109	4.090789e-06
110	3.541593e-06
111	4.035406e-06
112	4.116030e-06
113	3.572077e-06
114	4.109012e-06
115	4.138567e-06
116	3.598022e-06
117	4.170519e-06
118	4.159352e-06
119	3.619171e-06
120	4.220143e-06
121	4.180463e-06
122	3.636439e-06
123	4.259135e-06
124	4.204768e-06
125	3.651631e-06
126	4.289329e-06
127	4.235637e-06
128	3.667254e-06
129	4.312774e-06
130	4.276688e-06
131	3.686386e-06
132	4.331420e-06
133	4.331494e-06
134	3.712508e-06
135	4.346767e-06
136	4.403086e-06
137	3.749147e-06
138	4.359315e-06
139	4.493058e-06
140	3.799153e-06
141	4.367716e-06
142	4.600094e-06
143	3.863549e-06
144	4.367639e-06
145	4.717941e-06
146	3.940161e-06
147	4.350830e-06
148	4.833345e-06
149	4.022754e-06
150	4.305580e-06
151	4.925400e-06
152	4.102064e-06
153	4.220596e-06
154	4.968720e-06
155	4.170378e-06
156	4.093894e-06
157	4.942686e-06
158	4.230103e-06
159	3.944793e-06
160	4.845445e-06
161	4.302736e-06
162	3.819651e-06
163	4.702072e-06
164	4.426678e-06
165	3.776884e-06
166	4.547861e-06
167	4.625220e-06
168	3.847269e-06
169	4.387047e-06
170	4.847996e-06
171	3.999781e-06
172	4.184844e-06
173	4.965503e-06
174	4.167917e-06
175	3.945798e-06
176	4.887138e-06
177	4.337411e-06
178	3.780120e-06
179	4.668092e-06
180	4.581727e-06
181	3.813821e-06
182	4.399343e-06
183	4.877315e-06
184	4.022401e-06
185	4.076437e-06
186	4.966339e-06
187	4.266183e-06
188	3.800775e-06
189	4.751413e-06
190	4.554584e-06
191	3.795656e-06
192	4.398490e-06
193	4.906155e-06
194	4.057053e-06
195	3.981292e-06
196	4.940235e-06
197	4.367174e-06
198	3.747795e-06
199	4.605368e-06
200	4.762201e-06
201	3.926437e-06
202	4.120814e-06
203	4.988684e-06
204	4.287486e-06
205	3.756501e-06
206	4.692355e-06
207	4.707348e-06
208	3.888822e-06
209	4.148035e-06
210	4.996229e-06
211	4.292291e-06
212	3.744578e-06
213	4.669943e-06
214	4.758195e-06
215	3.932898e-06
216	4.053924e-06
217	4.983464e-06
218	4.378495e-06
219	3.729970e-06
220	4.534941e-06
221	4.890324e-06
222	4.063464e-06
223	3.875465e-06
224	4.892677e-06
225	4.549277e-06
226	3.792514e-06
227	4.270327e-06
228	5.004021e-06
229	4.265622e-06
230	3.732612e-06
231	4.665897e-06
232	4.812234e-06
233	3.994065e-06
234	3.927343e-06
235	4.933619e-06
236	4.518717e-06
237	3.777245e-06
238	4.284673e-06
239	5.007398e-06
240	4.276673e-06
241	3.723799e-06
242	4.636746e-06
243	4.850580e-06
244	4.036119e-06
245	3.870439e-06
246	4.894791e-06
247	4.584541e-06
248	3.819039e-06
249	4.179919e-06
250	5.012082e-06
251	4.347916e-06
252	3.718281e-06
253	4.531776e-06
254	4.923925e-06
255	4.117686e-06
256	3.799909e-06
257	4.820972e-06
258	4.671262e-06
259	3.880091e-06
260	4.075588e-06
261	4.995024e-06
262	4.407545e-06
263	3.730174e-06
264	4.452946e-06
265	4.957140e-06
266	4.158662e-06
267	3.780741e-06
268	4.788195e-06
269	4.689665e-06
270	3.889473e-06
271	4.080909e-06
272	4.993601e-06
273	4.383924e-06
274	3.728028e-06
275	4.511419e-06
276	4.911576e-06
277	4.088301e-06
278	3.855078e-06
279	4.872047e-06
280	4.559246e-06
281	3.797127e-06
282	4.288530e-06
283	4.991281e-06
284	4.218287e-06
285	3.772698e-06
286	4.753352e-06
287	4.669483e-06
288	3.864443e-06
289	4.182094e-06
290	4.995837e-06
291	4.264097e-06
292	3.762145e-06
293	4.714138e-06
294	4.680933e-06
295	3.869239e-06
296	4.203869e-06
297	4.988819e-06
298	4.225632e-06
299	3.797710e-06
300	4.773368e-06
301	4.581400e-06
302	3.808248e-06
303	4.350667e-06
304	4.939908e-06
305	4.101149e-06
306	3.934884e-06
307	4.906690e-06
308	4.387094e-06
309	3.755930e-06
310	4.594462e-06
311	4.721471e-06
312	3.894683e-06
313	4.245703e-06
314	4.963312e-06
315	4.144501e-06
316	3.928070e-06
317	4.885084e-06
318	4.359592e-06
319	3.770415e-06
320	4.636069e-06
321	4.615040e-06
322	3.835709e-06
323	4.387381e-06
324	4.872174e-06
325	4.019351e-06
326	4.149524e-06
327	4.961889e-06
328	4.184407e-06
329	3.933807e-06
330	4.860249e-06
331	4.312782e-06
332	3.799844e-06
333	4.680852e-06
334	4.462835e-06
335	3.787854e-06
336	4.521547e-06
337	4.650896e-06
338	3.875341e-06
339	4.401582e-06
340	4.826805e-06
341	3.999560e-06
342	4.297852e-06
343	4.935003e-06
344	4.106231e-06
345	4.190797e-06
346	4.957138e-06
347	4.173103e-06
348	4.078509e-06
349	4.908825e-06
350	4.204262e-06
351	3.970403e-06
352	4.819760e-06
353	4.214673e-06
354	3.877627e-06
355	4.718066e-06
356	4.218468e-06
357	3.807300e-06
358	4.623341e-06
359	4.224114e-06
360	3.761151e-06
361	4.546012e-06
362	4.234428e-06
363	3.736771e-06
364	4.489567e-06
365	4.248546e-06
366	3.729620e-06
367	4.453275e-06
368	4.263904e-06
369	3.734649e-06
370	4.434265e-06
371	4.277506e-06
372	3.747205e-06
373	4.428772e-06
374	4.286472e-06
375	3.763326e-06
376	4.432712e-06
377	4.288148e-06
378	3.779674e-06
379	4.441863e-06
380	4.280057e-06
381	3.793365e-06
382	4.451916e-06
383	4.259881e-06
384	3.801867e-06
385	4.458564e-06
386	4.225603e-06
387	3.803078e-06
388	4.457753e-06
389	4.175861e-06
390	3.795650e-06
391	4.446154e-06
392	4.110507e-06
393	3.779528e-06
394	4.421804e-06
395	4.031279e-06
396	3.756589e-06
397	4.384795e-06
398	3.942401e-06
399	3.731141e-06
400	4.337760e-06
401	3.850829e-06
402	3.709988e-06
403	4.285861e-06
404	3.765854e-06
405	3.701733e-06
406	4.236043e-06
407	3.697828e-06
408	3.715188e-06
409	4.195441e-06
410	3.656020e-06
411	3.756971e-06
412	4.169173e-06
413	3.645933e-06
414	3.828819e-06
415	4.158057e-06
416	3.666846e-06
417	3.925468e-06
418	4.157154e-06
419	3.710624e-06
420	4.034185e-06
421	4.156070e-06
422	3.762845e-06
423	4.136798e-06
424	4.141624e-06
425	3.806675e-06
426	4.214305e-06
427	4.102595e-06
428	3.828731e-06
429	4.252946e-06
430	4.035084e-06
431	3.824852e-06
432	4.249437e-06
433	3.946114e-06
434	3.803029e-06
435	4.212807e-06
436	3.853185e-06
437	3.781423e-06
438	4.161372e-06
439	3.778970e-06
440	3.781442e-06
441	4.115480e-06
442	3.742662e-06
443	3.818321e-06
444	4.088883e-06
445	3.751440e-06
446	3.893286e-06
447	4.082609e-06
448	3.796151e-06
449	3.991162e-06
450	4.084580e-06
451	3.854007e-06
452	4.085297e-06
453	4.075828e-06
454	3.898104e-06
455	4.148365e-06
456	4.040980e-06
457	3.909943e-06
458	4.164434e-06
459	3.977967e-06
460	3.888787e-06
461	4.136297e-06
462	3.901460e-06
463	3.852512e-06
464	4.083870e-06
465	3.837286e-06
466	3.828733e-06
467	4.034072e-06
468	3.809953e-06
469	3.840354e-06
470	4.007243e-06
471	3.829563e-06
472	3.893014e-06
473	4.007260e-06
474	3.885272e-06
475	3.971168e-06
476	4.020659e-06
477	3.949391e-06
478	4.045139e-06
479	4.025427e-06
480	3.990758e-06
481	4.085819e-06
482	4.004841e-06
483	3.990706e-06
484	4.079430e-06
485	3.958671e-06
486	3.952893e-06
487	4.034319e-06
488	3.904989e-06
489	3.901207e-06
490	3.975965e-06
491	3.870977e-06
492	3.866604e-06
493	3.933040e-06
494	3.877632e-06
495	3.870135e-06
496	3.922390e-06
497	3.927004e-06
498	3.911556e-06
499	3.941174e-06
500	3.999346e-06
501	3.969582e-06
502	3.970235e-06
503	4.062159e-06
504	4.013454e-06
505	3.986496e-06
506	4.086555e-06
507	4.019438e-06
508	3.977317e-06
509	4.062109e-06
510	3.983298e-06
511	3.948556e-06
512	4.001972e-06
513	3.922051e-06
514	3.921633e-06
515	3.935433e-06
516	3.864421e-06
517	3.921217e-06
518	3.892230e-06
519	3.835702e-06
520	3.960619e-06
521	3.887343e-06
522	3.845409e-06
523	4.033058e-06
524	3.914256e-06
525	3.883984e-06
526	4.113550e-06
527	3.949585e-06
528	3.929603e-06
529	4.170408e-06
530	3.966015e-06
531	3.960883e-06
532	4.180327e-06
533	3.946557e-06
534	3.968557e-06
535	4.139260e-06
536	3.892866e-06
537	3.960025e-06
538	4.063665e-06
539	3.823826e-06
540	3.954685e-06
541	3.981940e-06
542	3.765900e-06
543	3.972983e-06
544	3.920914e-06
545	3.740702e-06
546	4.025168e-06
547	3.894321e-06
548	3.755993e-06
549	4.105336e-06
550	3.898351e-06
551	3.803781e-06
552	4.193246e-06
553	3.915373e-06
554	3.865473e-06
555	4.262576e-06
556	3.923179e-06
557	3.920948e-06
558	4.291545e-06
559	3.905144e-06
560	3.957199e-06
561	4.271156e-06
562	3.856923e-06
563	3.972924e-06
564	4.207781e-06
565	3.787363e-06
566	3.977612e-06
567	4.119612e-06
568	3.714069e-06
569	3.986262e-06
570	4.029232e-06
571	3.656285e-06
572	4.012597e-06
573	3.955794e-06
574	3.628303e-06
575	4.063703e-06
576	3.909780e-06
577	3.635688e-06
578	4.137855e-06
579	3.891597e-06
580	3.674965e-06
581	4.225638e-06
582	3.893545e-06
583	3.736038e-06
584	4.313329e-06
585	3.903676e-06
586	3.805908e-06
587	4.387005e-06
588	3.909910e-06
589	3.872310e-06
590	4.436006e-06
591	3.903180e-06
592	3.926262e-06
593	4.454896e-06
594	3.878974e-06
595	3.963134e-06
596	4.443724e-06
597	3.837296e-06
598	3.982347e-06
599	4.406921e-06
600	3.781505e-06
601	3.986188e-06
602	4.351492e-06
603	3.716673e-06
604	3.978320e-06
605	4.285164e-06
606	3.648044e-06
607	3.962467e-06
608	4.214949e-06
609	3.579951e-06
610	3.941532e-06
611	4.146332e-06
612	3.515279e-06
613	3.917180e-06
614	4.083010e-06
615	3.455410e-06
616	3.889795e-06
617	4.027029e-06
618	3.400476e-06
619	3.858642e-06
620	3.979136e-06
621	3.349767e-06
622	3.822129e-06
623	3.939172e-06
624	3.302204e-06
625	3.778100e-06
626	3.906471e-06
627	3.256831e-06
628	3.724173e-06
629	3.880230e-06
630	3.213370e-06
631	3.658205e-06
632	3.859897e-06
633	3.172895e-06
634	3.578982e-06
635	3.845590e-06
636	3.138648e-06
637	3.487220e-06
638	3.838467e-06
639	3.116865e-06
640	3.386771e-06
641	3.840739e-06
642	3.117115e-06
643	3.285569e-06
644	3.854693e-06
645	3.151125e-06
646	3.195263e-06
647	3.879966e-06
648	3.228813e-06
649	3.128071e-06
650	3.908849e-06
651	3.351372e-06
652	3.090391e-06
653	3.921419e-06
654	3.504696e-06
655	3.076614e-06
656	3.885511e-06
657	3.660446e-06
658	3.071955e-06
659	3.768439e-06
660	3.789836e-06
661	3.071532e-06
662	3.563083e-06
663	3.881521e-06
664	3.104613e-06
665	3.316009e-06
666	3.941700e-06
667	3.225744e-06
668	3.119903e-06
669	3.963592e-06
670	3.448049e-06
671	3.035526e-06
672	3.890742e-06
673	3.697400e-06
674	3.032855e-06
675	3.651714e-06
