#Turn	Emit_x
-1	3.614689e-06
0	3.652148e-06
1	3.654054e-06
2	3.576341e-06
3	3.586494e-06
4	3.621437e-06
5	3.538288e-06
6	3.534704e-06
7	3.597556e-06
8	3.522268e-06
9	3.521351e-06
10	3.597361e-06
11	3.537434e-06
12	3.553399e-06
13	3.620167e-06
14	3.574914e-06
15	3.617184e-06
16	3.650019e-06
17	3.612450e-06
18	3.685830e-06
19	3.664728e-06
20	3.626724e-06
21	3.732969e-06
22	3.648512e-06
23	3.606686e-06
24	3.745416e-06
25	3.601201e-06
26	3.560459e-06
27	3.728210e-06
28	3.538854e-06
29	3.511911e-06
30	3.699778e-06
31	3.485462e-06
32	3.488807e-06
33	3.680458e-06
34	3.460459e-06
35	3.509030e-06
36	3.680998e-06
37	3.468897e-06
38	3.572059e-06
39	3.697088e-06
40	3.499369e-06
41	3.659640e-06
42	3.712293e-06
43	3.530485e-06
44	3.744666e-06
45	3.707295e-06
46	3.542276e-06
47	3.803469e-06
48	3.670366e-06
49	3.526583e-06
50	3.825449e-06
51	3.603727e-06
52	3.491204e-06
53	3.815774e-06
54	3.522797e-06
55	3.456077e-06
56	3.790612e-06
57	3.449159e-06
58	3.443882e-06
59	3.768079e-06
60	3.401107e-06
61	3.469969e-06
62	3.759646e-06
63	3.386395e-06
64	3.536234e-06
65	3.765777e-06
66	3.400133e-06
67	3.631004e-06
68	3.776981e-06
69	3.428061e-06
70	3.734131e-06
71	3.778958e-06
72	3.453175e-06
73	3.824532e-06
74	3.759103e-06
75	3.462589e-06
76	3.887015e-06
77	3.711584e-06
78	3.451920e-06
79	3.916028e-06
80	3.639233e-06
81	3.425872e-06
82	3.915550e-06
83	3.552044e-06
84	3.395464e-06
85	3.895968e-06
86	3.463452e-06
87	3.373562e-06
88	3.869711e-06
89	3.386166e-06
90	3.370700e-06
91	3.847434e-06
92	3.329091e-06
93	3.392529e-06
94	3.835814e-06
95	3.296032e-06
96	3.439265e-06
97	3.837118e-06
98	3.286065e-06
99	3.506706e-06
100	3.850084e-06
101	3.294940e-06
102	3.588043e-06
103	3.871419e-06
104	3.316824e-06
105	3.675728e-06
106	3.897292e-06
107	3.345830e-06
108	3.762951e-06
109	3.924472e-06
110	3.377060e-06
111	3.844505e-06
112	3.950961e-06
113	3.407109e-06
114	3.917091e-06
115	3.976198e-06
116	3.434148e-06
117	3.979199e-06
118	4.000939e-06
119	3.457739e-06
120	4.030744e-06
121	4.026995e-06
122	3.478577e-06
123	4.072626e-06
124	4.056926e-06
125	3.498233e-06
126	4.106308e-06
127	4.093765e-06
128	3.518965e-06
129	4.133450e-06
130	4.140733e-06
131	3.543561e-06
132	4.155569e-06
133	4.200888e-06
134	3.575106e-06
135	4.173632e-06
136	4.276546e-06
137	3.616563e-06
138	4.187460e-06
139	4.368310e-06
140	3.670013e-06
141	4.194889e-06
142	4.473592e-06
143	3.735571e-06
144	4.190785e-06
145	4.584733e-06
146	3.810259e-06
147	4.166520e-06
148	4.687410e-06
149	3.887647e-06
150	4.111188e-06
151	4.760842e-06
152	3.959615e-06
153	4.016395e-06
154	4.782066e-06
155	4.021558e-06
156	3.885515e-06
157	4.735824e-06
158	4.080714e-06
159	3.744082e-06
160	4.627051e-06
161	4.162638e-06
162	3.641029e-06
163	4.483717e-06
164	4.303029e-06
165	3.628263e-06
166	4.333986e-06
167	4.509316e-06
168	3.721298e-06
169	4.169900e-06
170	4.710280e-06
171	3.877832e-06
172	3.959844e-06
173	4.779460e-06
174	4.040070e-06
175	3.732731e-06
176	4.661156e-06
177	4.217679e-06
178	3.611143e-06
179	4.431965e-06
180	4.480133e-06
181	3.692962e-06
182	4.157394e-06
183	4.743662e-06
184	3.914784e-06
185	3.835975e-06
186	4.754657e-06
187	4.155905e-06
188	3.612647e-06
189	4.499939e-06
190	4.466074e-06
191	3.681050e-06
192	4.133555e-06
193	4.772381e-06
194	3.963311e-06
195	3.736140e-06
196	4.702491e-06
197	4.277060e-06
198	3.596786e-06
199	4.327849e-06
200	4.676121e-06
201	3.844979e-06
202	3.841933e-06
203	4.774591e-06
204	4.204729e-06
205	3.582969e-06
206	4.401903e-06
207	4.640909e-06
208	3.817139e-06
209	3.848745e-06
210	4.782165e-06
211	4.221956e-06
212	3.578365e-06
213	4.358859e-06
214	4.695954e-06
215	3.877914e-06
216	3.752202e-06
217	4.734993e-06
218	4.325906e-06
219	3.606640e-06
220	4.191601e-06
221	4.794489e-06
222	4.022379e-06
223	3.614997e-06
224	4.587885e-06
225	4.525690e-06
226	3.735195e-06
227	3.905271e-06
228	4.807797e-06
229	4.229601e-06
230	3.571884e-06
231	4.298575e-06
232	4.764752e-06
233	3.978722e-06
234	3.627631e-06
235	4.617875e-06
236	4.518518e-06
237	3.735469e-06
